BioSample_s	Experiment_s	MBases_l	MBytes_l	Run_s	SRA_Sample_s	Sample_Name_s	cell_type_s	source_name_s	Assay_Type_s	AvgSpotLen_l	BioProject_s	Center_Name_s	Consent_s	InsertSize_l	Instrument_s	LibraryLayout_s	LibrarySelection_s	LibrarySource_s	LoadDate_s	Organism_s	Platform_s	ReleaseDate_s	SRA_Study_s
SAMN05946778	SRX2272227	11	6	SRR4456047	SRS1763332	GSM2362081	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946778	SRX2272227	11	6	SRR4456048	SRS1763332	GSM2362081	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946777	SRX2272228	11	6	SRR4456049	SRS1763330	GSM2362082	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946777	SRX2272228	11	6	SRR4456050	SRS1763330	GSM2362082	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946776	SRX2272229	8	5	SRR4456051	SRS1763331	GSM2362083	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946776	SRX2272229	8	5	SRR4456052	SRS1763331	GSM2362083	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946775	SRX2272230	2	1	SRR4456053	SRS1763333	GSM2362084	cord blood pre-conventional dendritic cells (cDCs)	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946775	SRX2272230	2	1	SRR4456054	SRS1763333	GSM2362084	cord blood pre-conventional dendritic cells (cDCs)	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946703	SRX2272231	11	6	SRR4456055	SRS1763335	GSM2362085	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946703	SRX2272231	11	6	SRR4456056	SRS1763335	GSM2362085	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946773	SRX2272232	13	7	SRR4456057	SRS1763334	GSM2362086	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946773	SRX2272232	13	7	SRR4456058	SRS1763334	GSM2362086	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946774	SRX2272233	13	7	SRR4456059	SRS1763336	GSM2362087	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946774	SRX2272233	13	7	SRR4456060	SRS1763336	GSM2362087	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946772	SRX2272234	14	8	SRR4456061	SRS1763339	GSM2362088	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946772	SRX2272234	14	8	SRR4456062	SRS1763339	GSM2362088	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946770	SRX2272235	14	8	SRR4456063	SRS1763337	GSM2362089	cord blood pre-conventional dendritic cells (cDCs)	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946770	SRX2272235	14	8	SRR4456064	SRS1763337	GSM2362089	cord blood pre-conventional dendritic cells (cDCs)	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946771	SRX2272236	14	8	SRR4456065	SRS1763338	GSM2362090	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946771	SRX2272236	14	8	SRR4456066	SRS1763338	GSM2362090	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946769	SRX2272237	10	6	SRR4456067	SRS1763340	GSM2362091	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946769	SRX2272237	10	6	SRR4456068	SRS1763340	GSM2362091	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946767	SRX2272238	8	5	SRR4456069	SRS1763343	GSM2362092	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946767	SRX2272238	8	5	SRR4456070	SRS1763343	GSM2362092	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946768	SRX2272239	5	3	SRR4456071	SRS1763341	GSM2362093	cord blood pre-conventional dendritic cells (cDCs)	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946768	SRX2272239	5	3	SRR4456072	SRS1763341	GSM2362093	cord blood pre-conventional dendritic cells (cDCs)	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946850	SRX2272240	11	6	SRR4456073	SRS1763342	GSM2362094	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946850	SRX2272240	11	6	SRR4456074	SRS1763342	GSM2362094	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946847	SRX2272241	10	6	SRR4456075	SRS1763344	GSM2362095	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946847	SRX2272241	10	6	SRR4456076	SRS1763344	GSM2362095	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946843	SRX2272242	11	6	SRR4456077	SRS1763345	GSM2362096	cord blood pre-conventional dendritic cells (cDCs)	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946843	SRX2272242	11	6	SRR4456078	SRS1763345	GSM2362096	cord blood pre-conventional dendritic cells (cDCs)	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946840	SRX2272243	12	7	SRR4456079	SRS1763346	GSM2362097	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946840	SRX2272243	12	7	SRR4456080	SRS1763346	GSM2362097	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946836	SRX2272244	14	8	SRR4456081	SRS1763347	GSM2362098	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946836	SRX2272244	14	8	SRR4456082	SRS1763347	GSM2362098	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946833	SRX2272245	7	4	SRR4456083	SRS1763348	GSM2362099	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946833	SRX2272245	7	4	SRR4456084	SRS1763348	GSM2362099	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946829	SRX2272246	5	3	SRR4456085	SRS1763352	GSM2362100	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946829	SRX2272246	6	4	SRR4456086	SRS1763352	GSM2362100	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946825	SRX2272247	14	8	SRR4456087	SRS1763349	GSM2362101	cord blood pre-conventional dendritic cells (cDCs)	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946825	SRX2272247	14	8	SRR4456088	SRS1763349	GSM2362101	cord blood pre-conventional dendritic cells (cDCs)	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946822	SRX2272248	9	5	SRR4456089	SRS1763350	GSM2362102	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946822	SRX2272248	9	5	SRR4456090	SRS1763350	GSM2362102	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946819	SRX2272249	15	8	SRR4456091	SRS1763351	GSM2362103	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946819	SRX2272249	15	8	SRR4456092	SRS1763351	GSM2362103	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946816	SRX2272250	2	1	SRR4456093	SRS1763353	GSM2362104	cord blood pre-conventional dendritic cells (cDCs)	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946816	SRX2272250	2	1	SRR4456094	SRS1763353	GSM2362104	cord blood pre-conventional dendritic cells (cDCs)	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946813	SRX2272251	13	7	SRR4456095	SRS1763354	GSM2362105	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946813	SRX2272251	13	7	SRR4456096	SRS1763354	GSM2362105	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946814	SRX2272252	10	6	SRR4456097	SRS1763355	GSM2362106	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946814	SRX2272252	10	6	SRR4456098	SRS1763355	GSM2362106	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946812	SRX2272253	4	2	SRR4456099	SRS1763357	GSM2362107	cord blood pre-conventional dendritic cells (cDCs)	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946812	SRX2272253	4	2	SRR4456100	SRS1763357	GSM2362107	cord blood pre-conventional dendritic cells (cDCs)	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946809	SRX2272254	8	4	SRR4456101	SRS1763356	GSM2362108	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946809	SRX2272254	8	4	SRR4456102	SRS1763356	GSM2362108	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946811	SRX2272255	17	9	SRR4456103	SRS1763359	GSM2362109	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946811	SRX2272255	17	9	SRR4456104	SRS1763359	GSM2362109	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946810	SRX2272256	3	1	SRR4456105	SRS1763358	GSM2362110	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946810	SRX2272256	3	1	SRR4456106	SRS1763358	GSM2362110	CB pre-cDC	Cord Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946808	SRX2272257	20	13	SRR4456107	SRS1763366	GSM2362111	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946806	SRX2272258	13	9	SRR4456108	SRS1763361	GSM2362112	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946807	SRX2272259	9	6	SRR4456109	SRS1763360	GSM2362113	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946805	SRX2272260	3	2	SRR4456110	SRS1763362	GSM2362114	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946802	SRX2272261	8	5	SRR4456111	SRS1763363	GSM2362115	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946800	SRX2272262	0	0	SRR4456112	SRS1763364	GSM2362116	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946801	SRX2272263	8	5	SRR4456113	SRS1763365	GSM2362117	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946799	SRX2272264	1	0	SRR4456114	SRS1763368	GSM2362118	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946797	SRX2272265	1	0	SRR4456115	SRS1763370	GSM2362119	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946798	SRX2272266	1	1	SRR4456116	SRS1763367	GSM2362120	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946803	SRX2272267	0	0	SRR4456117	SRS1763372	GSM2362121	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946804	SRX2272268	1	0	SRR4456118	SRS1763371	GSM2362122	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946796	SRX2272269	0	0	SRR4456119	SRS1763369	GSM2362123	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946937	SRX2272270	0	0	SRR4456120	SRS1763373	GSM2362124	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946935	SRX2272271	1	0	SRR4456121	SRS1763374	GSM2362125	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946933	SRX2272272	0	0	SRR4456122	SRS1763378	GSM2362126	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946930	SRX2272273	0	0	SRR4456123	SRS1763375	GSM2362127	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946928	SRX2272274	0	0	SRR4456124	SRS1763376	GSM2362128	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946926	SRX2272275	0	0	SRR4456125	SRS1763379	GSM2362129	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946924	SRX2272276	1	0	SRR4456126	SRS1763377	GSM2362130	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946920	SRX2272277	1	0	SRR4456127	SRS1763380	GSM2362131	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946917	SRX2272278	1	0	SRR4456128	SRS1763383	GSM2362132	Blood pre-cDC	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
SAMN05946913	SRX2272279	0	0	SRR4456129	SRS1763381	GSM2362133	blood pre-conventional dendritic cells (cDCs)	Blood pre-cDCs	RNA-Seq	50	PRJNA350790	GEO	public	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	2016-10-27	Homo sapiens	ILLUMINA	2016-11-15	SRP092166
