AvgSpotLen_l	BioSample_s	Experiment_s	LoadDate_s	MBases_l	MBytes_l	ReleaseDate_s	Run_s	SRA_Sample_s	Sample_Name_s	cd10_s	cd135_s	cd34_s	cd38_s	cd45ra_s	cd49f_s	cd7_s	cd90_s	facs_time_s	fsc_a_s	fsc_h_s	fsc_w_s	lin_s	source_name_s	ssc_a_s	ssc_h_s	ssc_w_s	Assay_Type_s	BioProject_s	Center_Name_s	Consent_s	InsertSize_l	Instrument_s	LibraryLayout_s	LibrarySelection_s	LibrarySource_s	Organism_s	Platform_s	SRA_Study_s
200	SAMN04300134	SRX1454505	2015-11-30	332	240	2017-01-19	SRR2964477	SRS1182066	GSM1956297	574	4335	7795	1188	6865	672	360	66	9335	117861	108620	71112	-16	Lin-CD34+CD38+ bone marrow	56688	54184	68565	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300135	SRX1454506	2015-11-30	89	65	2017-01-19	SRR2964478	SRS1182065	GSM1956298	636	296	3785	5489	163	714	382	-411	9134	123802	113049	71770	307	Lin-CD34+CD38+ bone marrow	69339	66233	68609	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300135	SRX1454506	2015-11-30	89	65	2017-01-19	SRR2964479	SRS1182065	GSM1956298	636	296	3785	5489	163	714	382	-411	9134	123802	113049	71770	307	Lin-CD34+CD38+ bone marrow	69339	66233	68609	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300136	SRX1454507	2015-11-30	92	67	2017-01-19	SRR2964480	SRS1182064	GSM1956299	429	5222	5252	1429	1187	912	188	-134	8914	117866	105602	73147	54	Lin-CD34+CD38+ bone marrow	66907	63542	69006	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300136	SRX1454507	2015-11-30	95	69	2017-01-19	SRR2964481	SRS1182064	GSM1956299	429	5222	5252	1429	1187	912	188	-134	8914	117866	105602	73147	54	Lin-CD34+CD38+ bone marrow	66907	63542	69006	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300137	SRX1454508	2015-11-30	61	44	2017-01-19	SRR2964482	SRS1182063	GSM1956300	812	9935	6527	2397	8707	1255	477	869	8712	109973	105166	68532	-169	Lin-CD34+CD38+ bone marrow	77549	74254	68444	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300137	SRX1454508	2015-11-30	60	44	2017-01-19	SRR2964483	SRS1182063	GSM1956300	812	9935	6527	2397	8707	1255	477	869	8712	109973	105166	68532	-169	Lin-CD34+CD38+ bone marrow	77549	74254	68444	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300138	SRX1454509	2015-11-30	179	128	2017-01-19	SRR2964484	SRS1182062	GSM1956301	40744	1746	3704	1618	3820	-33	770	-243	11191	84475	79305	69808	864	Lin-CD34+CD38+ bone marrow	37765	38889	63643	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300138	SRX1454509	2015-11-30	191	137	2017-01-19	SRR2964485	SRS1182062	GSM1956301	40744	1746	3704	1618	3820	-33	770	-243	11191	84475	79305	69808	864	Lin-CD34+CD38+ bone marrow	37765	38889	63643	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300139	SRX1454510	2015-11-30	84	61	2017-01-19	SRR2964486	SRS1182061	GSM1956302	818	650	4939	1681	150	400	477	-320	11390	111189	103712	70261	-114	Lin-CD34+CD38+ bone marrow	46364	44032	69007	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300139	SRX1454510	2015-11-30	78	57	2017-01-19	SRR2964487	SRS1182061	GSM1956302	818	650	4939	1681	150	400	477	-320	11390	111189	103712	70261	-114	Lin-CD34+CD38+ bone marrow	46364	44032	69007	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300140	SRX1454511	2015-11-30	0	0	2017-01-19	SRR2964488	SRS1182060	GSM1956303	545	1281	4593	3379	286	236	118	3	11585	126046	116169	71108	155	Lin-CD34+CD38+ bone marrow	51152	49801	67314	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300140	SRX1454511	2015-11-30	0	0	2017-01-19	SRR2964489	SRS1182060	GSM1956303	545	1281	4593	3379	286	236	118	3	11585	126046	116169	71108	155	Lin-CD34+CD38+ bone marrow	51152	49801	67314	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300141	SRX1454512	2015-11-30	74	54	2017-01-19	SRR2964490	SRS1182059	GSM1956304	1227	228	3737	2836	950	538	-157	-227	11808	133444	122877	71172	-126	Lin-CD34+CD38+ bone marrow	63167	60505	68419	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300141	SRX1454512	2015-11-30	73	54	2017-01-19	SRR2964491	SRS1182059	GSM1956304	1227	228	3737	2836	950	538	-157	-227	11808	133444	122877	71172	-126	Lin-CD34+CD38+ bone marrow	63167	60505	68419	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300142	SRX1454513	2015-11-30	586	410	2017-01-19	SRR2964492	SRS1182058	GSM1956305	42092	14722	9288	2346	10315	60	648	1739	12058	82343	76489	70551	-44	Lin-CD34+CD38+ bone marrow	73822	69353	69759	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300142	SRX1454513	2015-11-30	617	434	2017-01-19	SRR2964493	SRS1182058	GSM1956305	42092	14722	9288	2346	10315	60	648	1739	12058	82343	76489	70551	-44	Lin-CD34+CD38+ bone marrow	73822	69353	69759	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300143	SRX1454514	2015-11-30	66	48	2017-01-19	SRR2964494	SRS1182057	GSM1956306	642	4862	4798	1640	2703	932	577	-162	12252	104794	109121	62938	-284	Lin-CD34+CD38+ bone marrow	60640	59569	66714	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300143	SRX1454514	2015-11-30	65	48	2017-01-19	SRR2964495	SRS1182057	GSM1956306	642	4862	4798	1640	2703	932	577	-162	12252	104794	109121	62938	-284	Lin-CD34+CD38+ bone marrow	60640	59569	66714	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300144	SRX1454515	2015-11-30	87	64	2017-01-19	SRR2964496	SRS1182055	GSM1956307	478	1276	11028	2935	147	126	431	-399	12442	121233	117814	67438	382	Lin-CD34+CD38+ bone marrow	67145	64038	68716	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300144	SRX1454515	2015-11-30	96	71	2017-01-19	SRR2964497	SRS1182055	GSM1956307	478	1276	11028	2935	147	126	431	-399	12442	121233	117814	67438	382	Lin-CD34+CD38+ bone marrow	67145	64038	68716	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300145	SRX1454516	2015-11-30	75	55	2017-01-19	SRR2964498	SRS1182056	GSM1956308	591	7828	4308	1282	5007	1216	183	963	12668	106308	100117	69589	-310	Lin-CD34+CD38+ bone marrow	70900	68865	67473	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300145	SRX1454516	2015-11-30	79	58	2017-01-19	SRR2964499	SRS1182056	GSM1956308	591	7828	4308	1282	5007	1216	183	963	12668	106308	100117	69589	-310	Lin-CD34+CD38+ bone marrow	70900	68865	67473	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300146	SRX1454517	2015-11-30	204	143	2017-01-19	SRR2964500	SRS1182054	GSM1956309	46403	-147	5728	2839	2936	49	169	-277	12893	96236	99340	63488	1138	Lin-CD34+CD38+ bone marrow	28685	30988	60665	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300146	SRX1454517	2015-11-30	217	152	2017-01-19	SRR2964501	SRS1182054	GSM1956309	46403	-147	5728	2839	2936	49	169	-277	12893	96236	99340	63488	1138	Lin-CD34+CD38+ bone marrow	28685	30988	60665	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300147	SRX1454518	2015-11-30	143	105	2017-01-19	SRR2964502	SRS1182052	GSM1956310	21282	10371	6796	4178	4429	176	552	-16	13123	125649	120253	68477	-179	Lin-CD34+CD38+ bone marrow	65762	61833	69700	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300147	SRX1454518	2015-11-30	157	115	2017-01-19	SRR2964503	SRS1182052	GSM1956310	21282	10371	6796	4178	4429	176	552	-16	13123	125649	120253	68477	-179	Lin-CD34+CD38+ bone marrow	65762	61833	69700	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300148	SRX1454519	2015-11-30	88	64	2017-01-19	SRR2964504	SRS1182053	GSM1956311	548	1438	6996	1332	64	119	136	-267	13359	91667	90376	66472	-69	Lin-CD34+CD38+ bone marrow	61261	61496	65285	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300148	SRX1454519	2015-11-30	98	72	2017-01-19	SRR2964505	SRS1182053	GSM1956311	548	1438	6996	1332	64	119	136	-267	13359	91667	90376	66472	-69	Lin-CD34+CD38+ bone marrow	61261	61496	65285	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300149	SRX1454520	2015-11-30	70	51	2017-01-19	SRR2964506	SRS1182051	GSM1956312	664	5926	3529	3018	7643	723	232	-198	13555	116742	116069	65916	447	Lin-CD34+CD38+ bone marrow	76391	72625	68934	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300149	SRX1454520	2015-11-30	72	53	2017-01-19	SRR2964507	SRS1182051	GSM1956312	664	5926	3529	3018	7643	723	232	-198	13555	116742	116069	65916	447	Lin-CD34+CD38+ bone marrow	76391	72625	68934	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300150	SRX1454521	2015-11-30	152	109	2017-01-19	SRR2964508	SRS1182050	GSM1956313	140762	202	3795	4723	2444	-108	707	-365	16009	83485	88432	61870	1335	Lin-CD34+CD38+ bone marrow	24003	24084	65317	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300150	SRX1454521	2015-11-30	164	118	2017-01-19	SRR2964509	SRS1182050	GSM1956313	140762	202	3795	4723	2444	-108	707	-365	16009	83485	88432	61870	1335	Lin-CD34+CD38+ bone marrow	24003	24084	65317	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300151	SRX1454522	2015-11-30	93	68	2017-01-19	SRR2964510	SRS1182049	GSM1956314	1141	2774	6982	2689	3683	1111	151	-54	15802	115390	112879	66994	308	Lin-CD34+CD38+ bone marrow	65228	64651	66120	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300151	SRX1454522	2015-11-30	86	64	2017-01-19	SRR2964511	SRS1182049	GSM1956314	1141	2774	6982	2689	3683	1111	151	-54	15802	115390	112879	66994	308	Lin-CD34+CD38+ bone marrow	65228	64651	66120	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300152	SRX1454523	2015-11-30	3	2	2017-01-19	SRR2964512	SRS1182047	GSM1956315	564	556	3692	5021	200	1421	143	-414	15595	129495	124049	68413	198	Lin-CD34+CD38+ bone marrow	50622	49137	67517	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300152	SRX1454523	2015-11-30	4	3	2017-01-19	SRR2964513	SRS1182047	GSM1956315	564	556	3692	5021	200	1421	143	-414	15595	129495	124049	68413	198	Lin-CD34+CD38+ bone marrow	50622	49137	67517	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300153	SRX1454524	2015-11-30	276	194	2017-01-19	SRR2964514	SRS1182048	GSM1956316	98099	1294	4424	2669	3295	40	418	-203	15393	85462	84491	66289	594	Lin-CD34+CD38+ bone marrow	26416	27711	62473	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300153	SRX1454524	2015-11-30	299	211	2017-01-19	SRR2964515	SRS1182048	GSM1956316	98099	1294	4424	2669	3295	40	418	-203	15393	85462	84491	66289	594	Lin-CD34+CD38+ bone marrow	26416	27711	62473	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300154	SRX1454525	2015-11-30	102	74	2017-01-19	SRR2964516	SRS1182046	GSM1956317	997	4491	5458	3790	5837	223	259	468	15194	139082	130134	70042	-395	Lin-CD34+CD38+ bone marrow	52092	50338	67820	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300154	SRX1454525	2015-11-30	108	79	2017-01-19	SRR2964517	SRS1182046	GSM1956317	997	4491	5458	3790	5837	223	259	468	15194	139082	130134	70042	-395	Lin-CD34+CD38+ bone marrow	52092	50338	67820	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300155	SRX1454526	2015-11-30	111	81	2017-01-19	SRR2964518	SRS1182045	GSM1956318	257	494	5711	3655	103	174	352	384	15000	107513	102389	68816	-120	Lin-CD34+CD38+ bone marrow	53305	52161	66973	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300155	SRX1454526	2015-11-30	108	79	2017-01-19	SRR2964519	SRS1182045	GSM1956318	257	494	5711	3655	103	174	352	384	15000	107513	102389	68816	-120	Lin-CD34+CD38+ bone marrow	53305	52161	66973	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300156	SRX1454527	2015-11-30	70	51	2017-01-19	SRR2964520	SRS1182044	GSM1956319	580	1752	6578	1353	145	480	-63	995	14802	123541	118516	68315	-343	Lin-CD34+CD38+ bone marrow	61837	59648	67942	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300156	SRX1454527	2015-11-30	79	58	2017-01-19	SRR2964521	SRS1182044	GSM1956319	580	1752	6578	1353	145	480	-63	995	14802	123541	118516	68315	-343	Lin-CD34+CD38+ bone marrow	61837	59648	67942	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04299950	SRX1454528	2015-11-30	94	69	2017-01-19	SRR2964522	SRS1182043	GSM1956320	142	1033	6880	3080	56	387	441	131	14588	100558	98364	66998	-590	Lin-CD34+CD38+ bone marrow	73499	72396	66535	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04299950	SRX1454528	2015-11-30	98	71	2017-01-19	SRR2964523	SRS1182043	GSM1956320	142	1033	6880	3080	56	387	441	131	14588	100558	98364	66998	-590	Lin-CD34+CD38+ bone marrow	73499	72396	66535	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04299951	SRX1454529	2015-11-30	3	2	2017-01-19	SRR2964524	SRS1182042	GSM1956321	503	6882	8444	2328	7499	1132	-189	298	14397	109283	103780	69011	-241	Lin-CD34+CD38+ bone marrow	54960	52512	68592	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04299951	SRX1454529	2015-11-30	3	2	2017-01-19	SRR2964525	SRS1182042	GSM1956321	503	6882	8444	2328	7499	1132	-189	298	14397	109283	103780	69011	-241	Lin-CD34+CD38+ bone marrow	54960	52512	68592	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04299952	SRX1454530	2015-11-30	73	53	2017-01-19	SRR2964526	SRS1182041	GSM1956322	8717	5026	5883	3628	8308	380	-36	269	14202	118891	116517	66871	-159	Lin-CD34+CD38+ bone marrow	56724	54513	68194	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300280	SRX1453909	2015-11-30	2	1	2017-01-19	SRR2962996	SRS1182658	GSM1955701	528	3774	5984	750	471	468	38	1997	1689	111621	120385	60765	-170	Lin-CD34+CD38- bone marrow	52265	52277	65521	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300280	SRX1453909	2015-11-30	2	1	2017-01-19	SRR2962997	SRS1182658	GSM1955701	528	3774	5984	750	471	468	38	1997	1689	111621	120385	60765	-170	Lin-CD34+CD38- bone marrow	52265	52277	65521	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300281	SRX1453910	2015-11-30	90	63	2017-01-19	SRR2962998	SRS1182657	GSM1955702	1087	1589	7001	1111	416	1536	10	6009	1926	126857	133208	62412	605	Lin-CD34+CD38- bone marrow	67116	62792	70049	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300281	SRX1453910	2015-11-30	89	63	2017-01-19	SRR2962999	SRS1182657	GSM1955702	1087	1589	7001	1111	416	1536	10	6009	1926	126857	133208	62412	605	Lin-CD34+CD38- bone marrow	67116	62792	70049	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300282	SRX1453911	2015-11-30	6	4	2017-01-19	SRR2963000	SRS1182656	GSM1955703	612	5809	6111	634	301	354	172	365	2167	107076	98973	70902	198	Lin-CD34+CD38- bone marrow	72784	72621	65683	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300282	SRX1453911	2015-11-30	6	4	2017-01-19	SRR2963001	SRS1182656	GSM1955703	612	5809	6111	634	301	354	172	365	2167	107076	98973	70902	198	Lin-CD34+CD38- bone marrow	72784	72621	65683	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300283	SRX1453912	2015-11-30	1	1	2017-01-19	SRR2963002	SRS1182655	GSM1955704	826	3138	5357	1020	177	991	-31	2604	2423	135024	127845	69216	905	Lin-CD34+CD38- bone marrow	63564	58689	70979	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300283	SRX1453912	2015-11-30	1	1	2017-01-19	SRR2963003	SRS1182655	GSM1955704	826	3138	5357	1020	177	991	-31	2604	2423	135024	127845	69216	905	Lin-CD34+CD38- bone marrow	63564	58689	70979	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300284	SRX1453913	2015-11-30	84	58	2017-01-19	SRR2963004	SRS1182654	GSM1955705	1010	2743	7259	-130	79	943	440	137	2642	94805	94088	66035	716	Lin-CD34+CD38- bone marrow	58282	57468	66465	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300284	SRX1453913	2015-11-30	97	67	2017-01-19	SRR2963005	SRS1182654	GSM1955705	1010	2743	7259	-130	79	943	440	137	2642	94805	94088	66035	716	Lin-CD34+CD38- bone marrow	58282	57468	66465	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300285	SRX1453914	2015-11-30	388	265	2017-01-19	SRR2963006	SRS1182652	GSM1955706	14419	1147	7604	539	4039	1568	23	628	2880	82968	81160	66996	-359	Lin-CD34+CD38- bone marrow	56204	54780	67239	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300285	SRX1453914	2015-11-30	388	264	2017-01-19	SRR2963007	SRS1182652	GSM1955706	14419	1147	7604	539	4039	1568	23	628	2880	82968	81160	66996	-359	Lin-CD34+CD38- bone marrow	56204	54780	67239	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300286	SRX1453915	2015-11-30	209	141	2017-01-19	SRR2963008	SRS1182653	GSM1955707	618	3240	8441	666	764	468	383	875	3082	118109	111215	69599	68	Lin-CD34+CD38- bone marrow	47848	45503	68914	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300286	SRX1453915	2015-11-30	242	163	2017-01-19	SRR2963009	SRS1182653	GSM1955707	618	3240	8441	666	764	468	383	875	3082	118109	111215	69599	68	Lin-CD34+CD38- bone marrow	47848	45503	68914	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300287	SRX1453916	2015-11-30	157	109	2017-01-19	SRR2963010	SRS1182651	GSM1955708	22092	1835	4853	276	3676	631	20	425	3272	80753	81184	65188	198	Lin-CD34+CD38- bone marrow	50475	50436	65586	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300287	SRX1453916	2015-11-30	146	102	2017-01-19	SRR2963011	SRS1182651	GSM1955708	22092	1835	4853	276	3676	631	20	425	3272	80753	81184	65188	198	Lin-CD34+CD38- bone marrow	50475	50436	65586	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04300288	SRX1453917	2015-11-30	0	0	2017-01-19	SRR2963012	SRS1182650	GSM1955709	807	1930	10543	-23	111	552	62	2082	3465	100735	99432	66395	-489	Lin-CD34+CD38- bone marrow	55451	55132	65915	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
