AvgSpotLen_l	BioSample_s	Experiment_s	MBases_l	MBytes_l	Run_s	SRA_Sample_s	Sample_Name_s	Stage_s	source_name_s	tissue_s	Assay_Type_s	BioProject_s	Center_Name_s	Consent_s	InsertSize_l	Instrument_s	LibraryLayout_s	LibrarySelection_s	LibrarySource_s	LoadDate_s	Organism_s	Platform_s	ReleaseDate_s	SRA_Study_s
200	SAMN04303800	SRX1457080	105	74	SRR2967634	SRS1184328	GSM1957615	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303801	SRX1457081	95	67	SRR2967635	SRS1184327	GSM1957616	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303836	SRX1457082	108	76	SRR2967636	SRS1184326	GSM1957617	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303837	SRX1457083	70	49	SRR2967637	SRS1184325	GSM1957618	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303838	SRX1457084	102	71	SRR2967638	SRS1184324	GSM1957619	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303839	SRX1457085	102	72	SRR2967639	SRS1184322	GSM1957620	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303802	SRX1457086	102	71	SRR2967640	SRS1184323	GSM1957621	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303803	SRX1457087	107	75	SRR2967641	SRS1184321	GSM1957622	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303804	SRX1457088	105	74	SRR2967642	SRS1184320	GSM1957623	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303835	SRX1457089	96	67	SRR2967643	SRS1184319	GSM1957624	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303840	SRX1457090	94	66	SRR2967644	SRS1184318	GSM1957625	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303841	SRX1457091	95	67	SRR2967645	SRS1184316	GSM1957626	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303842	SRX1457092	106	75	SRR2967646	SRS1184317	GSM1957627	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303843	SRX1457093	96	68	SRR2967647	SRS1184315	GSM1957628	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303844	SRX1457094	27	18	SRR2967648	SRS1184314	GSM1957629	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303845	SRX1457095	100	70	SRR2967649	SRS1184313	GSM1957630	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303846	SRX1457096	112	78	SRR2967650	SRS1184312	GSM1957631	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303847	SRX1457097	133	93	SRR2967651	SRS1184311	GSM1957632	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303848	SRX1457098	129	91	SRR2967652	SRS1184310	GSM1957633	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303849	SRX1457099	113	79	SRR2967653	SRS1184309	GSM1957634	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303850	SRX1457100	110	78	SRR2967654	SRS1184308	GSM1957635	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303852	SRX1457102	124	87	SRR2967656	SRS1184307	GSM1957637	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303853	SRX1457103	77	54	SRR2967657	SRS1184306	GSM1957638	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303854	SRX1457104	65	46	SRR2967658	SRS1184305	GSM1957639	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303855	SRX1457105	122	86	SRR2967659	SRS1184304	GSM1957640	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303856	SRX1457106	121	84	SRR2967660	SRS1184303	GSM1957641	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303857	SRX1457107	85	60	SRR2967661	SRS1184302	GSM1957642	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303858	SRX1457108	103	72	SRR2967662	SRS1184301	GSM1957643	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303859	SRX1457109	123	86	SRR2967663	SRS1184300	GSM1957644	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303860	SRX1457110	114	80	SRR2967664	SRS1184299	GSM1957645	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303861	SRX1457111	117	82	SRR2967665	SRS1184298	GSM1957646	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304075	SRX1457112	93	65	SRR2967666	SRS1184297	GSM1957647	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304076	SRX1457113	73	51	SRR2967667	SRS1184296	GSM1957648	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304077	SRX1457114	104	73	SRR2967668	SRS1184295	GSM1957649	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304078	SRX1457115	107	74	SRR2967669	SRS1184294	GSM1957650	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303862	SRX1457116	125	87	SRR2967670	SRS1184293	GSM1957651	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303863	SRX1457117	31	24	SRR2967671	SRS1184292	GSM1957652	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303864	SRX1457118	110	77	SRR2967672	SRS1184291	GSM1957653	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304079	SRX1457119	126	88	SRR2967673	SRS1184290	GSM1957654	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304081	SRX1457121	101	70	SRR2967675	SRS1184289	GSM1957656	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304082	SRX1457122	110	77	SRR2967676	SRS1184287	GSM1957657	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304083	SRX1457123	104	73	SRR2967677	SRS1184288	GSM1957658	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304084	SRX1457124	94	66	SRR2967678	SRS1184286	GSM1957659	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304085	SRX1457125	74	51	SRR2967679	SRS1184285	GSM1957660	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304086	SRX1457126	93	65	SRR2967680	SRS1184284	GSM1957661	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303914	SRX1456684	542	423	SRR2967238	SRS1184708	GSM1957186	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303915	SRX1456685	604	469	SRR2967239	SRS1184707	GSM1957187	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303916	SRX1456686	378	295	SRR2967240	SRS1184706	GSM1957188	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303917	SRX1456687	484	377	SRR2967241	SRS1184705	GSM1957189	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303918	SRX1456688	541	424	SRR2967242	SRS1184702	GSM1957190	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303919	SRX1456689	544	425	SRR2967243	SRS1184701	GSM1957191	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303920	SRX1456690	481	373	SRR2967244	SRS1184704	GSM1957192	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303921	SRX1456691	558	434	SRR2967245	SRS1184703	GSM1957193	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303922	SRX1456692	507	394	SRR2967246	SRS1184700	GSM1957194	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303923	SRX1456693	497	388	SRR2967247	SRS1184699	GSM1957195	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303924	SRX1456694	530	414	SRR2967248	SRS1184698	GSM1957196	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303805	SRX1456695	250	196	SRR2967249	SRS1184696	GSM1957197	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303806	SRX1456696	605	471	SRR2967250	SRS1184697	GSM1957198	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303807	SRX1456697	698	544	SRR2967251	SRS1184694	GSM1957199	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303808	SRX1456698	540	421	SRR2967252	SRS1184693	GSM1957200	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303809	SRX1456699	587	458	SRR2967253	SRS1184695	GSM1957201	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303810	SRX1456700	442	345	SRR2967254	SRS1184692	GSM1957202	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303811	SRX1456701	506	392	SRR2967255	SRS1184691	GSM1957203	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303812	SRX1456702	471	368	SRR2967256	SRS1184690	GSM1957204	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303813	SRX1456703	392	305	SRR2967257	SRS1184689	GSM1957205	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303814	SRX1456704	475	371	SRR2967258	SRS1184686	GSM1957206	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303815	SRX1456705	528	411	SRR2967259	SRS1184688	GSM1957207	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303816	SRX1456706	472	368	SRR2967260	SRS1184687	GSM1957208	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303817	SRX1456707	673	522	SRR2967261	SRS1184685	GSM1957209	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303818	SRX1456708	627	487	SRR2967262	SRS1184684	GSM1957210	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303819	SRX1456709	490	385	SRR2967263	SRS1184683	GSM1957211	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303820	SRX1456710	529	409	SRR2967264	SRS1184681	GSM1957212	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303821	SRX1456711	353	275	SRR2967265	SRS1184680	GSM1957213	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303822	SRX1456712	482	375	SRR2967266	SRS1184682	GSM1957214	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303823	SRX1456713	346	270	SRR2967267	SRS1184679	GSM1957215	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303824	SRX1456714	242	189	SRR2967268	SRS1184678	GSM1957216	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303825	SRX1456715	537	417	SRR2967269	SRS1184677	GSM1957217	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303826	SRX1456716	498	390	SRR2967270	SRS1184676	GSM1957218	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303827	SRX1456717	465	361	SRR2967271	SRS1184675	GSM1957219	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303828	SRX1456718	419	326	SRR2967272	SRS1184674	GSM1957220	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303829	SRX1456719	405	316	SRR2967273	SRS1184671	GSM1957221	37 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
