#Experiment_s	Run_s
SRX2044589	SRR4055063
SRX2050266	SRR4061059
SRX2050267	SRR4061060
SRX2050267	SRR4061061
SRX2050268	SRR4061062
SRX2050268	SRR4061063
SRX2050269	SRR4061064
SRX2050269	SRR4061065
SRX2050270	SRR4061066
SRX2050270	SRR4061067
SRX2050271	SRR4061068
SRX2050271	SRR4061069
SRX2050272	SRR4061070
SRX2050272	SRR4061071
SRX2050273	SRR4061072
SRX2050273	SRR4061073
SRX2050274	SRR4061074
SRX2050274	SRR4061075
SRX2050275	SRR4061076
SRX2050275	SRR4061077
SRX2050276	SRR4061078
SRX2050276	SRR4061079
SRX2050277	SRR4061080
SRX2050277	SRR4061081
SRX2050278	SRR4061082
SRX2050278	SRR4061083
SRX2050279	SRR4061084
SRX2050279	SRR4061085
SRX2050280	SRR4061086
SRX2050280	SRR4061087
SRX2050281	SRR4061088
SRX2050281	SRR4061089
SRX2050282	SRR4061090
SRX2050282	SRR4061091
SRX2050283	SRR4061092
SRX2050283	SRR4061093
SRX2050284	SRR4061094
SRX2050284	SRR4061095
SRX2050285	SRR4061096
SRX2050285	SRR4061097
SRX2050286	SRR4061098
SRX2050286	SRR4061099
SRX2050287	SRR4061100
SRX2050287	SRR4061101
SRX2050288	SRR4061102
SRX2050288	SRR4061103
SRX2050289	SRR4061104
SRX2050289	SRR4061105
SRX2050290	SRR4061106
SRX2050290	SRR4061107
SRX2050291	SRR4061108
SRX2050291	SRR4061109
SRX2050292	SRR4061110
SRX2050292	SRR4061111
SRX2050293	SRR4061112
SRX2050293	SRR4061113
SRX2050294	SRR4061114
SRX2050294	SRR4061115
SRX2050295	SRR4061116
SRX2050295	SRR4061117
SRX2050296	SRR4061118
SRX2050296	SRR4061119
SRX2050297	SRR4061120
SRX2050297	SRR4061121
SRX2050298	SRR4061122
SRX2050298	SRR4061123
SRX2050299	SRR4061124
SRX2050299	SRR4061125
SRX2050300	SRR4061126
SRX2050300	SRR4061127
SRX2050301	SRR4061128
SRX2050301	SRR4061129
SRX2050302	SRR4061130
SRX2050302	SRR4061131
SRX2050303	SRR4061132
SRX2050303	SRR4061133
SRX2050304	SRR4061134
SRX2050304	SRR4061135
SRX2050305	SRR4061136
SRX2050305	SRR4061137
SRX2050306	SRR4061138
SRX2050306	SRR4061139
SRX2050307	SRR4061140
SRX2050307	SRR4061141
SRX2050308	SRR4061142
SRX2050308	SRR4061143
SRX2050309	SRR4061144
SRX2050309	SRR4061145
SRX2050310	SRR4061146
SRX2050310	SRR4061147
SRX2050312	SRR4061148
SRX2050312	SRR4061149
SRX2050313	SRR4061150
SRX2050313	SRR4061151
SRX2050314	SRR4061152
SRX2050314	SRR4061153
SRX2050315	SRR4061154
SRX2050315	SRR4061155
SRX2050316	SRR4061156
SRX2050316	SRR4061157
SRX2050317	SRR4061158
SRX2050317	SRR4061159
SRX2050318	SRR4061160
SRX2050318	SRR4061161
SRX2050319	SRR4061162
SRX2050319	SRR4061163
SRX2050320	SRR4061164
SRX2050320	SRR4061165
SRX2050321	SRR4061166
SRX2050321	SRR4061167
SRX2050322	SRR4061168
SRX2050322	SRR4061169
SRX2050323	SRR4061170
SRX2050323	SRR4061171
SRX2050324	SRR4061172
SRX2050324	SRR4061173
SRX2050325	SRR4061174
SRX2050325	SRR4061175
SRX2050326	SRR4061176
SRX2050326	SRR4061177
SRX2050327	SRR4061178
SRX2050327	SRR4061179
SRX2050328	SRR4061180
SRX2050328	SRR4061181
SRX2050329	SRR4061182
SRX2050329	SRR4061183
SRX2050330	SRR4061184
SRX2050330	SRR4061185
SRX2050331	SRR4061186
SRX2050331	SRR4061187
SRX2050332	SRR4061188
SRX2050332	SRR4061189
SRX2050333	SRR4061190
SRX2050333	SRR4061191
SRX2050334	SRR4061192
SRX2050334	SRR4061193
SRX2050335	SRR4061194
SRX2050335	SRR4061195
SRX2050336	SRR4061196
SRX2050336	SRR4061197
SRX2050337	SRR4061198
SRX2050337	SRR4061199
SRX2050338	SRR4061200
SRX2050338	SRR4061201
SRX2050339	SRR4061202
SRX2050339	SRR4061203
SRX2050340	SRR4061204
SRX2050341	SRR4061205
SRX2050342	SRR4061206
SRX2050343	SRR4061207
SRX2050344	SRR4061208
SRX2050345	SRR4061209
SRX2050346	SRR4061210
SRX2050347	SRR4061211
SRX2050348	SRR4061212
SRX2050349	SRR4061213
SRX2050350	SRR4061214
SRX2050351	SRR4061215
SRX2050352	SRR4061216
SRX2050353	SRR4061217
SRX2050354	SRR4061218
SRX2050355	SRR4061219
SRX2050356	SRR4061220
SRX2050357	SRR4061221
SRX2050358	SRR4061222
SRX2050359	SRR4061223
SRX2050360	SRR4061224
SRX2050361	SRR4061225
SRX2050362	SRR4061226
SRX2050363	SRR4061227
SRX2050364	SRR4061228
SRX2050365	SRR4061229
SRX2050366	SRR4061230
SRX2050367	SRR4061231
SRX2050368	SRR4061232
SRX2050369	SRR4061233
SRX2050370	SRR4061234
SRX2050371	SRR4061235
SRX2050372	SRR4061236
SRX2050373	SRR4061237
SRX2050375	SRR4061238
SRX2050376	SRR4061239
SRX2050377	SRR4061240
SRX2050378	SRR4061241
SRX2050379	SRR4061242
SRX2050380	SRR4061243
SRX2050381	SRR4061244
SRX2050382	SRR4061245
SRX2050383	SRR4061246
SRX2050384	SRR4061247
SRX2050385	SRR4061248
SRX2050386	SRR4061249
SRX2050387	SRR4061250
SRX2050388	SRR4061251
SRX2050389	SRR4061252
SRX2050390	SRR4061253
SRX2050391	SRR4061254
SRX2050392	SRR4061255
SRX2050393	SRR4061256
SRX2050394	SRR4061257
SRX2050395	SRR4061258
SRX2050396	SRR4061259
SRX2050397	SRR4061260
SRX2050398	SRR4061261
SRX2050399	SRR4061262
SRX2050400	SRR4061263
SRX2050401	SRR4061264
SRX2050402	SRR4061265
SRX2050403	SRR4061266
SRX2050404	SRR4061267
SRX2050405	SRR4061268
SRX2050406	SRR4061269
SRX2050407	SRR4061270
SRX2050408	SRR4061271
SRX2050409	SRR4061272
SRX2050410	SRR4061273
SRX2050411	SRR4061274
SRX2050412	SRR4061275
SRX2050413	SRR4061276
SRX2050414	SRR4061277
SRX2050415	SRR4061278
SRX2050416	SRR4061279
SRX2050417	SRR4061280
SRX2050418	SRR4061281
SRX2050419	SRR4061282
SRX2050420	SRR4061283
SRX2050421	SRR4061284
SRX2050422	SRR4061285
SRX2050423	SRR4061286
SRX2050424	SRR4061287
SRX2050425	SRR4061288
SRX2050426	SRR4061289
SRX2050427	SRR4061290
SRX2050428	SRR4061291
SRX2050429	SRR4061292
SRX2050430	SRR4061293
SRX2050431	SRR4061294
SRX2050432	SRR4061295
SRX2050433	SRR4061296
SRX2050434	SRR4061297
SRX2050435	SRR4061298
SRX2050436	SRR4061299
SRX2050437	SRR4061300
SRX2050438	SRR4061301
SRX2050439	SRR4061302
SRX2050440	SRR4061303
SRX2050441	SRR4061304
SRX2050442	SRR4061305
SRX2050443	SRR4061306
SRX2050444	SRR4061307
SRX2050445	SRR4061308
SRX2050446	SRR4061309
SRX2050447	SRR4061310
SRX2050449	SRR4061311
SRX2050450	SRR4061312
SRX2050451	SRR4061313
SRX2050452	SRR4061314
SRX2050453	SRR4061315
SRX2050454	SRR4061316
SRX2050455	SRR4061317
SRX2050456	SRR4061318
SRX2050457	SRR4061319
SRX2050458	SRR4061320
SRX2050459	SRR4061321
SRX2050460	SRR4061322
SRX2050461	SRR4061323
SRX2050462	SRR4061324
SRX2050463	SRR4061325
SRX2050464	SRR4061326
SRX2050465	SRR4061327
SRX2050466	SRR4061328
SRX2050467	SRR4061329
SRX2050468	SRR4061330
SRX2050469	SRR4061331
SRX2050470	SRR4061332
SRX2050471	SRR4061333
SRX2050472	SRR4061334
SRX2050473	SRR4061335
SRX2050474	SRR4061336
SRX2050475	SRR4061337
SRX2050476	SRR4061338
SRX2050477	SRR4061339
SRX2050478	SRR4061340
SRX2050479	SRR4061341
SRX2050480	SRR4061342
SRX2050481	SRR4061343
SRX2050482	SRR4061344
SRX2050483	SRR4061345
SRX2050484	SRR4061346
SRX2050485	SRR4061347
SRX2050486	SRR4061348
SRX2050487	SRR4061349
SRX2050488	SRR4061350
SRX2050489	SRR4061351
SRX2050490	SRR4061352
SRX2050491	SRR4061353
SRX2050492	SRR4061354
SRX2050493	SRR4061355
SRX2050494	SRR4061356
SRX2050495	SRR4061357
SRX2050496	SRR4061358
SRX2050497	SRR4061359
SRX2050498	SRR4061360
SRX2050499	SRR4061361
SRX2050500	SRR4061362
SRX2050501	SRR4061363
SRX2050502	SRR4061364
SRX2050503	SRR4061365
SRX2050504	SRR4061366
SRX2050505	SRR4061367
SRX2050506	SRR4061368
SRX2050507	SRR4061369
SRX2050508	SRR4061370
SRX2050509	SRR4061371
SRX2050510	SRR4061372
SRX2050511	SRR4061373
SRX2050512	SRR4061374
SRX2050513	SRR4061375
SRX2050514	SRR4061376
SRX2050515	SRR4061377
SRX2050516	SRR4061378
SRX2050517	SRR4061379
SRX2050518	SRR4061380
SRX2050519	SRR4061381
SRX2050520	SRR4061382
SRX2050521	SRR4061383
SRX2050522	SRR4061384
SRX2050523	SRR4061385
SRX2050524	SRR4061386
SRX2050526	SRR4061387
SRX2050527	SRR4061388
SRX2050528	SRR4061389
SRX2050529	SRR4061390
SRX2050530	SRR4061391
SRX2050530	SRR4061392
SRX2050531	SRR4061393
SRX2050531	SRR4061394
SRX2050532	SRR4061395
SRX2050532	SRR4061396
SRX2050533	SRR4061397
SRX2050533	SRR4061398
SRX2050534	SRR4061399
SRX2050534	SRR4061400
SRX2050535	SRR4061401
SRX2050535	SRR4061402
SRX2050536	SRR4061403
SRX2050536	SRR4061404
SRX2050537	SRR4061405
SRX2050537	SRR4061406
SRX2050538	SRR4061407
SRX2050538	SRR4061408
SRX2050539	SRR4061409
SRX2050539	SRR4061410
SRX2050540	SRR4061411
SRX2050540	SRR4061412
SRX2050541	SRR4061413
SRX2050541	SRR4061414
SRX2050542	SRR4061415
SRX2050542	SRR4061416
SRX2050543	SRR4061417
SRX2050543	SRR4061418
SRX2050544	SRR4061419
SRX2050544	SRR4061420
SRX2050545	SRR4061421
SRX2050545	SRR4061422
SRX2050546	SRR4061423
SRX2050546	SRR4061424
SRX2050547	SRR4061425
SRX2050547	SRR4061426
SRX2050548	SRR4061427
SRX2050548	SRR4061428
SRX2050549	SRR4061429
SRX2050549	SRR4061430
SRX2050550	SRR4061431
SRX2050550	SRR4061432
SRX2050551	SRR4061433
SRX2050551	SRR4061434
SRX2050552	SRR4061435
SRX2050552	SRR4061436
SRX2050553	SRR4061437
SRX2050553	SRR4061438
SRX2050554	SRR4061439
SRX2050554	SRR4061440
SRX2050555	SRR4061441
SRX2050555	SRR4061442
SRX2050556	SRR4061443
SRX2050556	SRR4061444
SRX2050557	SRR4061445
SRX2050557	SRR4061446
SRX2050558	SRR4061447
SRX2050558	SRR4061448
SRX2050559	SRR4061449
SRX2050559	SRR4061450
SRX2050560	SRR4061451
SRX2050560	SRR4061452
SRX2050561	SRR4061453
SRX2050561	SRR4061454
SRX2050562	SRR4061455
SRX2050562	SRR4061456
SRX2050563	SRR4061457
SRX2050563	SRR4061458
SRX2050564	SRR4061459
SRX2050564	SRR4061460
SRX2050565	SRR4061461
SRX2050565	SRR4061462
SRX2050566	SRR4061463
SRX2050566	SRR4061464
SRX2050567	SRR4061465
SRX2050567	SRR4061466
SRX2050568	SRR4061467
SRX2050568	SRR4061468
SRX2050569	SRR4061469
SRX2050569	SRR4061470
SRX2050570	SRR4061471
SRX2050570	SRR4061472
SRX2050571	SRR4061473
SRX2050571	SRR4061474
SRX2050572	SRR4061475
SRX2050572	SRR4061476
SRX2050573	SRR4061477
SRX2050573	SRR4061478
SRX2050574	SRR4061479
SRX2050574	SRR4061480
SRX2050575	SRR4061481
SRX2050575	SRR4061482
SRX2050576	SRR4061483
SRX2050576	SRR4061484
SRX2050577	SRR4061485
SRX2050577	SRR4061486
SRX2050578	SRR4061487
SRX2050578	SRR4061488
SRX2050579	SRR4061489
SRX2050579	SRR4061490
SRX2050580	SRR4061491
SRX2050580	SRR4061492
SRX2050581	SRR4061493
SRX2050581	SRR4061494
SRX2050582	SRR4061495
SRX2050582	SRR4061496
SRX2050583	SRR4061497
SRX2050583	SRR4061498
SRX2050584	SRR4061499
SRX2050584	SRR4061500
SRX2050585	SRR4061501
SRX2050585	SRR4061502
SRX2050586	SRR4061503
SRX2050586	SRR4061504
SRX2050588	SRR4061505
SRX2050588	SRR4061506
SRX2050589	SRR4061507
SRX2050589	SRR4061508
SRX2050590	SRR4061509
SRX2050590	SRR4061510
SRX2050591	SRR4061511
SRX2050591	SRR4061512
SRX2050592	SRR4061513
SRX2050592	SRR4061514
SRX2050593	SRR4061515
SRX2050593	SRR4061516
SRX2050594	SRR4061517
SRX2050594	SRR4061518
SRX2050595	SRR4061519
SRX2050595	SRR4061520
SRX2050596	SRR4061521
SRX2050596	SRR4061522
SRX2050597	SRR4061523
SRX2050597	SRR4061524
SRX2050598	SRR4061525
SRX2050598	SRR4061526
SRX2050599	SRR4061527
SRX2050599	SRR4061528
SRX2050600	SRR4061529
SRX2050600	SRR4061530
SRX2050601	SRR4061531
SRX2050601	SRR4061532
SRX2050602	SRR4061533
SRX2050602	SRR4061534
SRX2050603	SRR4061535
SRX2050603	SRR4061536
SRX2050604	SRR4061537
SRX2050604	SRR4061538
SRX2050605	SRR4061539
SRX2050605	SRR4061540
SRX2050606	SRR4061541
SRX2050606	SRR4061542
SRX2050607	SRR4061543
SRX2050607	SRR4061544
SRX2050608	SRR4061545
SRX2050608	SRR4061546
SRX2050609	SRR4061547
SRX2050609	SRR4061548
SRX2050610	SRR4061549
SRX2050610	SRR4061550
SRX2050611	SRR4061551
SRX2050611	SRR4061552
SRX2050612	SRR4061553
SRX2050612	SRR4061554
SRX2050613	SRR4061555
SRX2050613	SRR4061556
SRX2050614	SRR4061557
SRX2050614	SRR4061558
SRX2050615	SRR4061559
SRX2050615	SRR4061560
SRX2050616	SRR4061561
SRX2050616	SRR4061562
SRX2050617	SRR4061563
SRX2050617	SRR4061564
SRX2050618	SRR4061565
SRX2050618	SRR4061566
SRX2050619	SRR4061567
SRX2050619	SRR4061568
SRX2050620	SRR4061569
SRX2050620	SRR4061570
SRX2050621	SRR4061571
SRX2050621	SRR4061572
SRX2050622	SRR4061573
SRX2050622	SRR4061574
SRX2050623	SRR4061575
SRX2050623	SRR4061576
SRX2050624	SRR4061577
SRX2050624	SRR4061578
SRX2050625	SRR4061579
SRX2050625	SRR4061580
SRX2050626	SRR4061581
SRX2050626	SRR4061582
SRX2050627	SRR4061583
SRX2050627	SRR4061584
SRX2050628	SRR4061585
SRX2050628	SRR4061586
SRX2050629	SRR4061587
SRX2050629	SRR4061588
SRX2050630	SRR4061589
SRX2050631	SRR4061590
SRX2050632	SRR4061591
SRX2050633	SRR4061592
SRX2050634	SRR4061593
SRX2050635	SRR4061594
SRX2050636	SRR4061595
SRX2050637	SRR4061596
SRX2050638	SRR4061597
SRX2050639	SRR4061598
SRX2050640	SRR4061599
SRX2050641	SRR4061600
SRX2050642	SRR4061601
SRX2050643	SRR4061602
SRX2050644	SRR4061603
SRX2050645	SRR4061604
SRX2050646	SRR4061605
SRX2050647	SRR4061606
SRX2050648	SRR4061607
SRX2050649	SRR4061608
SRX2050650	SRR4061609
SRX2050651	SRR4061610
SRX2050652	SRR4061611
SRX2050653	SRR4061612
SRX2050654	SRR4061613
SRX2050655	SRR4061614
SRX2050656	SRR4061615
SRX2050657	SRR4061616
SRX2050658	SRR4061617
SRX2050659	SRR4061618
SRX2050660	SRR4061619
SRX2050661	SRR4061620
SRX2050663	SRR4061621
SRX2050664	SRR4061622
SRX2050665	SRR4061623
SRX2050666	SRR4061624
SRX2050667	SRR4061625
SRX2050668	SRR4061626
SRX2050669	SRR4061627
SRX2050670	SRR4061628
SRX2050671	SRR4061629
SRX2050672	SRR4061630
SRX2050673	SRR4061631
SRX2050674	SRR4061632
SRX2050675	SRR4061633
SRX2050676	SRR4061634
SRX2050677	SRR4061635
SRX2050678	SRR4061636
SRX2050679	SRR4061637
SRX2050680	SRR4061638
SRX2050681	SRR4061639
SRX2050682	SRR4061640
SRX2050683	SRR4061641
SRX2050684	SRR4061642
SRX2050685	SRR4061643
SRX2050686	SRR4061644
SRX2050687	SRR4061645
SRX2050688	SRR4061646
SRX2050689	SRR4061647
SRX2050690	SRR4061648
SRX2050691	SRR4061649
SRX2050692	SRR4061650
SRX2050693	SRR4061651
SRX2050694	SRR4061652
SRX2050695	SRR4061653
SRX2050696	SRR4061654
SRX2050697	SRR4061655
SRX2050698	SRR4061656
SRX2050699	SRR4061657
SRX2050700	SRR4061658
SRX2050701	SRR4061659
SRX2050702	SRR4061660
SRX2050703	SRR4061661
SRX2050704	SRR4061662
SRX2050705	SRR4061663
SRX2050706	SRR4061664
SRX2050707	SRR4061665
SRX2050708	SRR4061666
SRX2050709	SRR4061668
SRX2050710	SRR4061669
SRX2050711	SRR4061670
SRX2050712	SRR4061671
SRX2050713	SRR4061672
SRX2050714	SRR4061673
SRX2050715	SRR4061674
SRX2050716	SRR4061675
SRX2050717	SRR4061676
SRX2050718	SRR4061677
SRX2050719	SRR4061678
SRX2050720	SRR4061679
SRX2050721	SRR4061680
SRX2050722	SRR4061681
SRX2050723	SRR4061682
SRX2050724	SRR4061683
SRX2050725	SRR4061684
SRX2050726	SRR4061685
SRX2050727	SRR4061686
SRX2050728	SRR4061687
SRX2050729	SRR4061688
SRX2050730	SRR4061689
SRX2050731	SRR4061690
SRX2050732	SRR4061691
SRX2050733	SRR4061692
SRX2050734	SRR4061693
SRX2050735	SRR4061694
SRX2050736	SRR4061695
SRX2050737	SRR4061696
SRX2050738	SRR4061697
SRX2050739	SRR4061698
SRX2050740	SRR4061699
SRX2050741	SRR4061700
SRX2050742	SRR4061701
SRX2050744	SRR4061702
SRX2050745	SRR4061703
SRX2050746	SRR4061704
SRX2050747	SRR4061705
SRX2050748	SRR4061706
SRX2050749	SRR4061707
SRX2050750	SRR4061708
SRX2050751	SRR4061709
SRX2050752	SRR4061710
SRX2050753	SRR4061711
SRX2050754	SRR4061712
SRX2050755	SRR4061713
SRX2050756	SRR4061714
SRX2050757	SRR4061715
SRX2050758	SRR4061716
SRX2050759	SRR4061717
SRX2050760	SRR4061718
SRX2050761	SRR4061719
SRX2050762	SRR4061720
SRX2050763	SRR4061721
SRX2050764	SRR4061722
SRX2050765	SRR4061723
SRX2050766	SRR4061724
SRX2050767	SRR4061725
SRX2050768	SRR4061726
SRX2050769	SRR4061727
SRX2050770	SRR4061728
SRX2050771	SRR4061729
SRX2050772	SRR4061730
SRX2050773	SRR4061731
SRX2050774	SRR4061732
SRX2050775	SRR4061733
SRX2050776	SRR4061734
SRX2050777	SRR4061735
SRX2050778	SRR4061736
SRX2050779	SRR4061737
