AvgSpotLen_l	BioSample_s	Experiment_s	LoadDate_s	MBases_l	MBytes_l	Organism_s	Run_s	SRA_Sample_s	Sample_Name_s	Sex_s	age_s	inferred_cell_type_s	source_name_s	strain_s	tissue_s	Assay_Type_s	BioProject_s	Center_Name_s	Consent_s	InsertSize_l	Instrument_s	LibraryLayout_s	LibrarySelection_s	LibrarySource_s	Platform_s	ReleaseDate_s	SRA_Study_s
46	SAMN05563052	SRX2048267	2016-08-24	13	14	Homo sapiens	SRR4058900	SRS1640766	GSM2272039	?	6w	Unk	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563051	SRX2048268	2016-08-24	29	31	Homo sapiens	SRR4058901	SRS1640765	GSM2272040	?	6w	hProgM	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563049	SRX2048269	2016-08-24	12	13	Homo sapiens	SRR4058902	SRS1640768	GSM2272041	?	6w	hNbM	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563047	SRX2048270	2016-08-24	11	12	Homo sapiens	SRR4058903	SRS1640770	GSM2272042	?	6w	hNbML1	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563045	SRX2048271	2016-08-24	32	35	Homo sapiens	SRR4058904	SRS1640769	GSM2272043	?	6w	hProgFPL	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563043	SRX2048272	2016-08-24	23	25	Homo sapiens	SRR4058905	SRS1640771	GSM2272044	?	6w	hNProg	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563041	SRX2048273	2016-08-24	19	20	Homo sapiens	SRR4058906	SRS1640772	GSM2272045	?	6w	Unk	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563039	SRX2048274	2016-08-24	18	20	Homo sapiens	SRR4058907	SRS1640774	GSM2272046	?	6w	hNbML1	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563037	SRX2048275	2016-08-24	30	33	Homo sapiens	SRR4058908	SRS1640773	GSM2272047	?	6w	hProgFPL	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563034	SRX2048276	2016-08-24	13	14	Homo sapiens	SRR4058909	SRS1640775	GSM2272048	?	6w	hNbM	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563036	SRX2048277	2016-08-24	27	29	Homo sapiens	SRR4058910	SRS1640776	GSM2272049	?	6w	hProgFPM	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563032	SRX2048278	2016-08-24	32	35	Homo sapiens	SRR4058911	SRS1640777	GSM2272050	?	6w	hProgFPL	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563030	SRX2048279	2016-08-24	28	31	Homo sapiens	SRR4058912	SRS1640778	GSM2272051	?	6w	Unk	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563028	SRX2048280	2016-08-24	27	29	Homo sapiens	SRR4058913	SRS1640779	GSM2272052	?	6w	hNbM	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563026	SRX2048281	2016-08-24	31	34	Homo sapiens	SRR4058914	SRS1640780	GSM2272053	?	6w	hProgFPL	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563024	SRX2048282	2016-08-24	31	34	Homo sapiens	SRR4058915	SRS1640781	GSM2272054	?	6w	hOMTN	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563022	SRX2048283	2016-08-24	33	35	Homo sapiens	SRR4058916	SRS1640782	GSM2272055	?	6w	hProgBP	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563018	SRX2048284	2016-08-24	37	40	Homo sapiens	SRR4058917	SRS1640783	GSM2272056	?	6w	hProgFPM	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563016	SRX2048285	2016-08-24	28	31	Homo sapiens	SRR4058918	SRS1640785	GSM2272057	?	6w	hNProg	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563014	SRX2048286	2016-08-24	33	36	Homo sapiens	SRR4058919	SRS1640786	GSM2272058	?	6w	hProgBP	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563012	SRX2048287	2016-08-24	22	24	Homo sapiens	SRR4058920	SRS1640784	GSM2272059	?	6w	hProgFPL	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563020	SRX2048288	2016-08-24	31	33	Homo sapiens	SRR4058921	SRS1640787	GSM2272060	?	6w	hProgFPL	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563011	SRX2048289	2016-08-24	24	26	Homo sapiens	SRR4058922	SRS1640788	GSM2272061	?	6w	hProgBP	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563009	SRX2048290	2016-08-24	29	31	Homo sapiens	SRR4058923	SRS1640789	GSM2272062	?	6w	hProgM	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563007	SRX2048291	2016-08-24	16	17	Homo sapiens	SRR4058924	SRS1640790	GSM2272063	?	6w	hProgFPM	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563110	SRX2048292	2016-08-24	10	11	Homo sapiens	SRR4058925	SRS1640794	GSM2272064	?	6w	hProgBP	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563109	SRX2048293	2016-08-24	24	26	Homo sapiens	SRR4058926	SRS1640793	GSM2272065	?	6w	hProgM	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563107	SRX2048294	2016-08-24	24	26	Homo sapiens	SRR4058927	SRS1640791	GSM2272066	?	6w	hProgM	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563108	SRX2048295	2016-08-24	21	22	Homo sapiens	SRR4058928	SRS1640792	GSM2272067	?	6w	hProgFPL	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563106	SRX2048296	2016-08-24	1	1	Homo sapiens	SRR4058929	SRS1640795	GSM2272068	?	6w	Unk	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563105	SRX2048297	2016-08-24	32	34	Homo sapiens	SRR4058930	SRS1640796	GSM2272069	?	6w	hProgBP	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563103	SRX2048298	2016-08-24	28	30	Homo sapiens	SRR4058931	SRS1640798	GSM2272070	?	6w	Unk	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563102	SRX2048299	2016-08-24	30	32	Homo sapiens	SRR4058932	SRS1640797	GSM2272071	?	6w	hProgFPL	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563100	SRX2048300	2016-08-24	12	13	Homo sapiens	SRR4058933	SRS1640800	GSM2272072	?	6w	hProgM	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563098	SRX2048301	2016-08-24	38	41	Homo sapiens	SRR4058934	SRS1640799	GSM2272073	?	6w	hProgBP	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563097	SRX2048302	2016-08-24	42	45	Homo sapiens	SRR4058935	SRS1640801	GSM2272074	?	6w	hProgBP	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563093	SRX2048303	2016-08-24	36	38	Homo sapiens	SRR4058936	SRS1640802	GSM2272075	?	6w	Unk	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563095	SRX2048304	2016-08-24	31	34	Homo sapiens	SRR4058937	SRS1640803	GSM2272076	?	6w	hProgFPL	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563092	SRX2048305	2016-08-24	9	9	Homo sapiens	SRR4058938	SRS1640804	GSM2272077	?	6w	Unk	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563090	SRX2048306	2016-08-24	23	25	Homo sapiens	SRR4058939	SRS1640805	GSM2272078	?	6w	hProgFPM	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563088	SRX2048307	2016-08-24	12	12	Homo sapiens	SRR4058940	SRS1640806	GSM2272079	?	6w	hNProg	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563086	SRX2048308	2016-08-24	9	10	Homo sapiens	SRR4058941	SRS1640807	GSM2272080	?	6w	hNbM	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563084	SRX2048309	2016-08-24	22	24	Homo sapiens	SRR4058942	SRS1640808	GSM2272081	?	6w	hProgBP	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563083	SRX2048310	2016-08-24	54	58	Homo sapiens	SRR4058943	SRS1640809	GSM2272082	?	6w	Unk	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563082	SRX2048311	2016-08-24	19	21	Homo sapiens	SRR4058944	SRS1640810	GSM2272083	?	6w	hNbML1	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563081	SRX2048312	2016-08-24	11	12	Homo sapiens	SRR4058945	SRS1640812	GSM2272084	?	6w	hNProg	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563080	SRX2048313	2016-08-24	16	18	Homo sapiens	SRR4058946	SRS1640811	GSM2272085	?	6w	hNProg	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563079	SRX2048314	2016-08-24	40	43	Homo sapiens	SRR4058947	SRS1640813	GSM2272086	?	6w	hProgM	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563073	SRX2048315	2016-08-24	23	25	Homo sapiens	SRR4058948	SRS1640815	GSM2272087	?	6w	hDA0	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563071	SRX2048316	2016-08-24	35	38	Homo sapiens	SRR4058949	SRS1640814	GSM2272088	?	6w	hProgBP	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563069	SRX2048317	2016-08-24	26	28	Homo sapiens	SRR4058950	SRS1640816	GSM2272089	?	6w	hNbML1	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563077	SRX2048318	2016-08-24	23	25	Homo sapiens	SRR4058951	SRS1640817	GSM2272090	?	6w	hProgM	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563075	SRX2048319	2016-08-24	19	21	Homo sapiens	SRR4058952	SRS1640818	GSM2272091	?	6w	hProgBP	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563067	SRX2048320	2016-08-24	21	23	Homo sapiens	SRR4058953	SRS1640819	GSM2272092	?	6w	hProgFPM	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563065	SRX2048321	2016-08-24	47	51	Homo sapiens	SRR4058954	SRS1640822	GSM2272093	?	6w	hProgFPM	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563166	SRX2048322	2016-08-24	43	46	Homo sapiens	SRR4058955	SRS1640820	GSM2272094	?	6w	hOMTN	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563164	SRX2048323	2016-08-24	36	39	Homo sapiens	SRR4058956	SRS1640821	GSM2272095	?	6w	hNbML1	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563163	SRX2048324	2016-08-24	30	32	Homo sapiens	SRR4058957	SRS1640825	GSM2272096	?	6w	hProgFPM	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563161	SRX2048325	2016-08-24	21	23	Homo sapiens	SRR4058958	SRS1640824	GSM2272097	?	6w	hProgM	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563159	SRX2048326	2016-08-24	28	30	Homo sapiens	SRR4058959	SRS1640823	GSM2272098	?	6w	hProgFPM	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563157	SRX2048327	2016-08-24	26	28	Homo sapiens	SRR4058960	SRS1640826	GSM2272099	?	6w	hNbML1	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563153	SRX2048328	2016-08-24	22	23	Homo sapiens	SRR4058961	SRS1640829	GSM2272100	?	6w	hProgFPM	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563155	SRX2048329	2016-08-24	20	21	Homo sapiens	SRR4058962	SRS1640830	GSM2272101	?	6w	hProgFPM	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563151	SRX2048330	2016-08-24	20	22	Homo sapiens	SRR4058963	SRS1640828	GSM2272102	?	6w	Unk	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563149	SRX2048331	2016-08-24	46	49	Homo sapiens	SRR4058964	SRS1640827	GSM2272103	?	6w	hProgFPM	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563147	SRX2048332	2016-08-24	12	13	Homo sapiens	SRR4058965	SRS1640831	GSM2272104	?	6w	hNProg	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563146	SRX2048333	2016-08-24	34	36	Homo sapiens	SRR4058966	SRS1640832	GSM2272105	?	6w	hProgFPM	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563144	SRX2048334	2016-08-24	19	21	Homo sapiens	SRR4058967	SRS1640833	GSM2272106	?	6w	hProgBP	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563140	SRX2048335	2016-08-24	19	20	Homo sapiens	SRR4058968	SRS1640835	GSM2272107	?	6w	hProgM	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563142	SRX2048336	2016-08-24	32	35	Homo sapiens	SRR4058969	SRS1640834	GSM2272108	?	6w	hProgBP	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563138	SRX2048337	2016-08-24	17	18	Homo sapiens	SRR4058970	SRS1640836	GSM2272109	?	6w	Unk	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563136	SRX2048338	2016-08-24	17	18	Homo sapiens	SRR4058971	SRS1640837	GSM2272110	?	6w	hProgFPM	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563134	SRX2048339	2016-08-24	28	30	Homo sapiens	SRR4058972	SRS1640840	GSM2272111	?	6w	hProgM	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563132	SRX2048340	2016-08-24	44	47	Homo sapiens	SRR4058973	SRS1640839	GSM2272112	?	6w	hProgM	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563130	SRX2048341	2016-08-24	31	34	Homo sapiens	SRR4058974	SRS1640838	GSM2272113	?	6w	hProgFPM	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563128	SRX2048342	2016-08-24	26	28	Homo sapiens	SRR4058975	SRS1640841	GSM2272114	?	6w	hNbML1	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563126	SRX2048343	2016-08-24	38	41	Homo sapiens	SRR4058976	SRS1640842	GSM2272115	?	6w	hProgBP	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563124	SRX2048344	2016-08-24	34	36	Homo sapiens	SRR4058977	SRS1640844	GSM2272116	?	6w	hProgM	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563122	SRX2048345	2016-08-24	28	30	Homo sapiens	SRR4058978	SRS1640843	GSM2272117	?	6w	hProgFPL	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563120	SRX2048346	2016-08-24	15	16	Homo sapiens	SRR4058979	SRS1640845	GSM2272118	?	6w	Unk	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563113	SRX2048347	2016-08-24	54	59	Homo sapiens	SRR4058980	SRS1640847	GSM2272119	?	6w	hProgBP	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
46	SAMN05563118	SRX2048348	2016-08-24	46	50	Homo sapiens	SRR4058981	SRS1640846	GSM2272120	?	6w	hProgFPL	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
