Source Name	Comment[ENA_SAMPLE]	Material Type	Characteristics[organism]	Characteristics[cell line]	Characteristics[strain]	Characteristics[specimen with known storage state]	Characteristics[cell cycle stage]	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Extract Name	Material Type	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRATEGY]	Comment[LIBRARY_SELECTION]	Comment[ORIENTATION]	Comment[NOMINAL_LENGTH]	Comment[spike sequence file]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Comment[SPOT_LENGTH]	Comment[READ_INDEX_1_BASE_COORD]	Protocol REF	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Factor Value[cell cycle stage]
S_cell72	ERS527307	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell72	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell72	sequencing assay	ERX538206	S_Cell72_1.fastq.gz	S_Cell72_1.fastq.gz	ERR580194	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580194/ERR580194_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell72	ERS527307	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell72	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell72	sequencing assay	ERX538206	S_Cell72_2.fastq.gz	S_Cell72_2.fastq.gz	ERR580194	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580194/ERR580194_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell73	ERS527332	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell73	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell73	sequencing assay	ERX538231	S_Cell73_1.fastq.gz	S_Cell73_1.fastq.gz	ERR580138	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580138/ERR580138_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell73	ERS527332	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell73	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell73	sequencing assay	ERX538231	S_Cell73_2.fastq.gz	S_Cell73_2.fastq.gz	ERR580138	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580138/ERR580138_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell74	ERS527286	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell74	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell74	sequencing assay	ERX538185	S_Cell74_1.fastq.gz	S_Cell74_1.fastq.gz	ERR580119	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580119/ERR580119_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell74	ERS527286	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell74	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell74	sequencing assay	ERX538185	S_Cell74_2.fastq.gz	S_Cell74_2.fastq.gz	ERR580119	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580119/ERR580119_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell75	ERS527493	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell75	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell75	sequencing assay	ERX538392	S_Cell75_1.fastq.gz	S_Cell75_1.fastq.gz	ERR580035	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580035/ERR580035_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell75	ERS527493	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell75	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell75	sequencing assay	ERX538392	S_Cell75_2.fastq.gz	S_Cell75_2.fastq.gz	ERR580035	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580035/ERR580035_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell76	ERS527444	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell76	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell76	sequencing assay	ERX538343	S_Cell76_1.fastq.gz	S_Cell76_1.fastq.gz	ERR580121	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580121/ERR580121_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell76	ERS527444	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell76	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell76	sequencing assay	ERX538343	S_Cell76_2.fastq.gz	S_Cell76_2.fastq.gz	ERR580121	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580121/ERR580121_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell77	ERS527514	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell77	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell77	sequencing assay	ERX538413	S_Cell77_1.fastq.gz	S_Cell77_1.fastq.gz	ERR580151	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580151/ERR580151_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell77	ERS527514	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell77	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell77	sequencing assay	ERX538413	S_Cell77_2.fastq.gz	S_Cell77_2.fastq.gz	ERR580151	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580151/ERR580151_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell78	ERS527462	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell78	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell78	sequencing assay	ERX538361	S_Cell78_1.fastq.gz	S_Cell78_1.fastq.gz	ERR580266	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580266/ERR580266_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell78	ERS527462	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell78	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell78	sequencing assay	ERX538361	S_Cell78_2.fastq.gz	S_Cell78_2.fastq.gz	ERR580266	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580266/ERR580266_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell79	ERS527371	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell79	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell79	sequencing assay	ERX538270	S_Cell79_1.fastq.gz	S_Cell79_1.fastq.gz	ERR580153	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580153/ERR580153_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell79	ERS527371	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell79	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell79	sequencing assay	ERX538270	S_Cell79_2.fastq.gz	S_Cell79_2.fastq.gz	ERR580153	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580153/ERR580153_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell80	ERS527236	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell80	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell80	sequencing assay	ERX538135	S_Cell80_1.fastq.gz	S_Cell80_1.fastq.gz	ERR580242	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580242/ERR580242_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell80	ERS527236	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell80	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell80	sequencing assay	ERX538135	S_Cell80_2.fastq.gz	S_Cell80_2.fastq.gz	ERR580242	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580242/ERR580242_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell81	ERS527304	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell81	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell81	sequencing assay	ERX538203	S_Cell81_1.fastq.gz	S_Cell81_1.fastq.gz	ERR580146	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580146/ERR580146_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell81	ERS527304	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell81	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell81	sequencing assay	ERX538203	S_Cell81_2.fastq.gz	S_Cell81_2.fastq.gz	ERR580146	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580146/ERR580146_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell82	ERS527423	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell82	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell82	sequencing assay	ERX538322	S_Cell82_1.fastq.gz	S_Cell82_1.fastq.gz	ERR580150	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580150/ERR580150_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell82	ERS527423	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell82	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell82	sequencing assay	ERX538322	S_Cell82_2.fastq.gz	S_Cell82_2.fastq.gz	ERR580150	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580150/ERR580150_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell83	ERS527477	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell83	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell83	sequencing assay	ERX538376	S_Cell83_1.fastq.gz	S_Cell83_1.fastq.gz	ERR580232	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580232/ERR580232_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell83	ERS527477	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell83	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell83	sequencing assay	ERX538376	S_Cell83_2.fastq.gz	S_Cell83_2.fastq.gz	ERR580232	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580232/ERR580232_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell84	ERS527318	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell84	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell84	sequencing assay	ERX538217	S_Cell84_1.fastq.gz	S_Cell84_1.fastq.gz	ERR580096	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580096/ERR580096_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell84	ERS527318	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell84	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell84	sequencing assay	ERX538217	S_Cell84_2.fastq.gz	S_Cell84_2.fastq.gz	ERR580096	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580096/ERR580096_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell85	ERS527384	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell85	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell85	sequencing assay	ERX538283	S_Cell85_1.fastq.gz	S_Cell85_1.fastq.gz	ERR580299	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580299/ERR580299_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell85	ERS527384	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell85	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell85	sequencing assay	ERX538283	S_Cell85_2.fastq.gz	S_Cell85_2.fastq.gz	ERR580299	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580299/ERR580299_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell86	ERS527278	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell86	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell86	sequencing assay	ERX538177	S_Cell86_1.fastq.gz	S_Cell86_1.fastq.gz	ERR580051	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580051/ERR580051_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell86	ERS527278	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell86	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell86	sequencing assay	ERX538177	S_Cell86_2.fastq.gz	S_Cell86_2.fastq.gz	ERR580051	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580051/ERR580051_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell87	ERS527362	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell87	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell87	sequencing assay	ERX538261	S_Cell87_1.fastq.gz	S_Cell87_1.fastq.gz	ERR580016	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580016/ERR580016_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell87	ERS527362	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell87	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell87	sequencing assay	ERX538261	S_Cell87_2.fastq.gz	S_Cell87_2.fastq.gz	ERR580016	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580016/ERR580016_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell88	ERS527345	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell88	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell88	sequencing assay	ERX538244	S_Cell88_1.fastq.gz	S_Cell88_1.fastq.gz	ERR580290	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580290/ERR580290_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
