Assay_Type_s	AvgSpotLen_l	BioSample_s	Experiment_s	LibraryLayout_s	LibrarySelection_s	LibrarySource_s	LoadDate_s	MBases_l	MBytes_l	Organism_s	Run_s	SRA_Sample_s	Sample_Name_s	Sex_s	age_s	cell_type_s	source_name_s	strain_s	BioProject_s	Center_Name_s	Consent_s	InsertSize_l	Instrument_s	Platform_s	ReleaseDate_s	SRA_Study_s
RNA-Seq	202	SAMN04312643	SRX1461360	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	343	140	Homo sapiens	SRR2971989	SRS1189000	GSM1962254	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312644	SRX1461361	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	376	152	Homo sapiens	SRR2971990	SRS1188998	GSM1962255	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312645	SRX1461362	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	351	143	Homo sapiens	SRR2971991	SRS1188997	GSM1962256	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312646	SRX1461363	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	184	78	Homo sapiens	SRR2971992	SRS1188996	GSM1962257	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312654	SRX1461364	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	277	116	Homo sapiens	SRR2971993	SRS1188994	GSM1962258	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312655	SRX1461365	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	136	57	Homo sapiens	SRR2971994	SRS1188995	GSM1962259	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312656	SRX1461366	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	376	157	Homo sapiens	SRR2971995	SRS1188993	GSM1962260	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312647	SRX1461367	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	468	205	Homo sapiens	SRR2971996	SRS1188992	GSM1962261	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312648	SRX1461368	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	293	121	Homo sapiens	SRR2971997	SRS1188991	GSM1962262	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312649	SRX1461369	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	86	35	Homo sapiens	SRR2971998	SRS1188989	GSM1962263	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312650	SRX1461370	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	176	72	Homo sapiens	SRR2971999	SRS1188988	GSM1962264	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312651	SRX1461371	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	169	69	Homo sapiens	SRR2972000	SRS1188990	GSM1962265	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312652	SRX1461372	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	218	90	Homo sapiens	SRR2972001	SRS1188987	GSM1962266	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312653	SRX1461373	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	289	118	Homo sapiens	SRR2972002	SRS1188986	GSM1962267	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312657	SRX1461374	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	286	115	Homo sapiens	SRR2972003	SRS1188985	GSM1962268						PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312658	SRX1461375	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	500	207	Homo sapiens	SRR2972004	SRS1188983	GSM1962269	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312659	SRX1461376	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	205	84	Homo sapiens	SRR2972005	SRS1188984	GSM1962270	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312660	SRX1461377	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	94	39	Homo sapiens	SRR2972006	SRS1188982	GSM1962271	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312661	SRX1461378	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	112	45	Homo sapiens	SRR2972007	SRS1188981	GSM1962272	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312662	SRX1461379	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	90	37	Homo sapiens	SRR2972008	SRS1188980	GSM1962273	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312663	SRX1461380	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	336	137	Homo sapiens	SRR2972009	SRS1188979	GSM1962274	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312664	SRX1461381	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	252	103	Homo sapiens	SRR2972010	SRS1188978	GSM1962275	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312665	SRX1461382	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	194	79	Homo sapiens	SRR2972011	SRS1188977	GSM1962276	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312666	SRX1461383	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	234	94	Homo sapiens	SRR2972012	SRS1188976	GSM1962277	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312667	SRX1461384	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	416	167	Homo sapiens	SRR2972013	SRS1188975	GSM1962278	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312668	SRX1461385	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	498	200	Homo sapiens	SRR2972014	SRS1188974	GSM1962279	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312669	SRX1461386	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	163	66	Homo sapiens	SRR2972015	SRS1188972	GSM1962280	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312670	SRX1461387	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	319	129	Homo sapiens	SRR2972016	SRS1188973	GSM1962281	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312671	SRX1461388	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	291	118	Homo sapiens	SRR2972017	SRS1188971	GSM1962282	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312672	SRX1461389	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	374	152	Homo sapiens	SRR2972018	SRS1188970	GSM1962283	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312673	SRX1461390	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	166	67	Homo sapiens	SRR2972019	SRS1188969	GSM1962284	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312674	SRX1461391	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	129	53	Homo sapiens	SRR2972020	SRS1188968	GSM1962285	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312675	SRX1461392	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	293	118	Homo sapiens	SRR2972021	SRS1188967	GSM1962286	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312676	SRX1461393	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	432	173	Homo sapiens	SRR2972022	SRS1188966	GSM1962287	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312677	SRX1461394	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	423	170	Homo sapiens	SRR2972023	SRS1188965	GSM1962288	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312678	SRX1461395	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	288	116	Homo sapiens	SRR2972024	SRS1188964	GSM1962289	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312679	SRX1461396	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	297	120	Homo sapiens	SRR2972025	SRS1188963	GSM1962290	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312680	SRX1461397	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	162	66	Homo sapiens	SRR2972026	SRS1188962	GSM1962291	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312681	SRX1461398	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	103	42	Homo sapiens	SRR2972027	SRS1188961	GSM1962292	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312682	SRX1461399	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	254	102	Homo sapiens	SRR2972028	SRS1188960	GSM1962293	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312683	SRX1461400	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	216	87	Homo sapiens	SRR2972029	SRS1188959	GSM1962294	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312684	SRX1461401	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	319	127	Homo sapiens	SRR2972030	SRS1188958	GSM1962295	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312685	SRX1461402	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	109	44	Homo sapiens	SRR2972031	SRS1188957	GSM1962296	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312686	SRX1461403	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	399	161	Homo sapiens	SRR2972032	SRS1188956	GSM1962297	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312687	SRX1461404	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	342	137	Homo sapiens	SRR2972033	SRS1188955	GSM1962298	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312688	SRX1461405	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	191	77	Homo sapiens	SRR2972034	SRS1188954	GSM1962299	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312690	SRX1461407	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	277	111	Homo sapiens	SRR2972036	SRS1188953	GSM1962301	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312691	SRX1461408	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	357	145	Homo sapiens	SRR2972037	SRS1188952	GSM1962302	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312692	SRX1461409	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	286	115	Homo sapiens	SRR2972038	SRS1188951	GSM1962303	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312693	SRX1461410	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	425	171	Homo sapiens	SRR2972039	SRS1188950	GSM1962304	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312694	SRX1461411	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	313	126	Homo sapiens	SRR2972040	SRS1188949	GSM1962305	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312696	SRX1461413	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	276	111	Homo sapiens	SRR2972042	SRS1188948	GSM1962307	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04313012	SRX1461593	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	347	148	Homo sapiens	SRR2972223	SRS1188768	GSM1962487	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04313013	SRX1461594	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	397	168	Homo sapiens	SRR2972224	SRS1188767	GSM1962488	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04313014	SRX1461595	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	298	126	Homo sapiens	SRR2972225	SRS1188766	GSM1962489	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04313015	SRX1461596	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	311	133	Homo sapiens	SRR2972226	SRS1188765	GSM1962490	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04313016	SRX1461597	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	373	158	Homo sapiens	SRR2972227	SRS1188763	GSM1962491	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04313017	SRX1461598	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	425	179	Homo sapiens	SRR2972228	SRS1188764	GSM1962492	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04313018	SRX1461599	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	333	142	Homo sapiens	SRR2972229	SRS1188762	GSM1962493	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04313019	SRX1461600	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	383	163	Homo sapiens	SRR2972230	SRS1188761	GSM1962494	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04313020	SRX1461601	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	382	162	Homo sapiens	SRR2972231	SRS1188760	GSM1962495	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04313021	SRX1461602	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	319	136	Homo sapiens	SRR2972232	SRS1188759	GSM1962496	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04313022	SRX1461603	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	350	149	Homo sapiens	SRR2972233	SRS1188758	GSM1962497	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04313023	SRX1461604	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	343	145	Homo sapiens	SRR2972234	SRS1188757	GSM1962498	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04313024	SRX1461605	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	399	168	Homo sapiens	SRR2972235	SRS1188756	GSM1962499	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04313025	SRX1461606	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	308	131	Homo sapiens	SRR2972236	SRS1188755	GSM1962500	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04313026	SRX1461607	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	368	156	Homo sapiens	SRR2972237	SRS1188753	GSM1962501	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04313027	SRX1461608	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	446	188	Homo sapiens	SRR2972238	SRS1188754	GSM1962502	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04313028	SRX1461609	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	366	154	Homo sapiens	SRR2972239	SRS1188752	GSM1962503	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04313029	SRX1461610	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	352	149	Homo sapiens	SRR2972240	SRS1188751	GSM1962504	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04313473	SRX1461611	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	340	145	Homo sapiens	SRR2972241	SRS1188750	GSM1962505	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04313030	SRX1461612	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	353	151	Homo sapiens	SRR2972242	SRS1188748	GSM1962506	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04313031	SRX1461613	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	403	171	Homo sapiens	SRR2972243	SRS1188747	GSM1962507	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04313033	SRX1461615	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	385	164	Homo sapiens	SRR2972245	SRS1188749	GSM1962509	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312974	SRX1461616	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	356	151	Homo sapiens	SRR2972246	SRS1188746	GSM1962510	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312975	SRX1461617	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	344	146	Homo sapiens	SRR2972247	SRS1188745	GSM1962511	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312976	SRX1461618	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	271	116	Homo sapiens	SRR2972248	SRS1188744	GSM1962512	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312977	SRX1461619	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	330	139	Homo sapiens	SRR2972249	SRS1188743	GSM1962513	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312978	SRX1461620	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	402	171	Homo sapiens	SRR2972250	SRS1188741	GSM1962514	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312979	SRX1461621	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	413	176	Homo sapiens	SRR2972251	SRS1188740	GSM1962515	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312980	SRX1461622	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	374	156	Homo sapiens	SRR2972252	SRS1188742	GSM1962516	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	202	SAMN04312981	SRX1461623	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	421	178	Homo sapiens	SRR2972253	SRS1188739	GSM1962517	male	adult	in vivo single Tcell	in.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
