Source Name	Characteristics[organism]	Term Source REF	Term Accession Number	Characteristics[strain]	Characteristics[sample description]	Characteristics[sex]	Characteristics[organism part]	Comment[BioSD_SAMPLE]	Comment[ENA_ALIAS]	Comment[ENA_SAMPLE]	Protocol REF	Extract Name	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRATEGY]	Comment[NOMINAL_LENGTH]	Comment[NOMINAL_SDEV]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[Center]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Factor Value[individual]
ERS639410	House mouse	NCBI Taxonomy	10164	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_75-sc-2208347	ERS639410	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749042_ERX945984	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945984	sequencing assay	ERX945984	ERR866356_2	SC	ERR866356	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866356/ERR866356_2.fastq.gz	POMC_GFP_I_75
ERS639411	House mouse	NCBI Taxonomy	10165	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_76-sc-2208348	ERS639411	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749043_ERX945889	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945889	sequencing assay	ERX945889	ERR866261_1	SC	ERR866261	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866261/ERR866261_1.fastq.gz	POMC_GFP_I_76
ERS639411	House mouse	NCBI Taxonomy	10165	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_76-sc-2208348	ERS639411	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749043_ERX945889	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945889	sequencing assay	ERX945889	ERR866261_2	SC	ERR866261	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866261/ERR866261_2.fastq.gz	POMC_GFP_I_76
ERS639411	House mouse	NCBI Taxonomy	10165	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_76-sc-2208348	ERS639411	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749043_ERX945985	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945985	sequencing assay	ERX945985	ERR866357_1	SC	ERR866357	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866357/ERR866357_1.fastq.gz	POMC_GFP_I_76
ERS639411	House mouse	NCBI Taxonomy	10165	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_76-sc-2208348	ERS639411	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749043_ERX945985	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945985	sequencing assay	ERX945985	ERR866357_2	SC	ERR866357	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866357/ERR866357_2.fastq.gz	POMC_GFP_I_76
ERS639412	House mouse	NCBI Taxonomy	10166	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_77-sc-2208349	ERS639412	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749044_ERX945890	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945890	sequencing assay	ERX945890	ERR866262_1	SC	ERR866262	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866262/ERR866262_1.fastq.gz	POMC_GFP_I_77
ERS639412	House mouse	NCBI Taxonomy	10166	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_77-sc-2208349	ERS639412	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749044_ERX945890	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945890	sequencing assay	ERX945890	ERR866262_2	SC	ERR866262	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866262/ERR866262_2.fastq.gz	POMC_GFP_I_77
ERS639412	House mouse	NCBI Taxonomy	10166	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_77-sc-2208349	ERS639412	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749044_ERX945986	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945986	sequencing assay	ERX945986	ERR866358_1	SC	ERR866358	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866358/ERR866358_1.fastq.gz	POMC_GFP_I_77
ERS639412	House mouse	NCBI Taxonomy	10166	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_77-sc-2208349	ERS639412	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749044_ERX945986	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945986	sequencing assay	ERX945986	ERR866358_2	SC	ERR866358	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866358/ERR866358_2.fastq.gz	POMC_GFP_I_77
ERS639413	House mouse	NCBI Taxonomy	10167	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_78-sc-2208350	ERS639413	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749045_ERX945891	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945891	sequencing assay	ERX945891	ERR866263_1	SC	ERR866263	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866263/ERR866263_1.fastq.gz	POMC_GFP_I_78
ERS639413	House mouse	NCBI Taxonomy	10167	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_78-sc-2208350	ERS639413	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749045_ERX945891	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945891	sequencing assay	ERX945891	ERR866263_2	SC	ERR866263	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866263/ERR866263_2.fastq.gz	POMC_GFP_I_78
ERS639413	House mouse	NCBI Taxonomy	10167	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_78-sc-2208350	ERS639413	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749045_ERX945987	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945987	sequencing assay	ERX945987	ERR866359_1	SC	ERR866359	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866359/ERR866359_1.fastq.gz	POMC_GFP_I_78
ERS639413	House mouse	NCBI Taxonomy	10167	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_78-sc-2208350	ERS639413	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749045_ERX945987	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945987	sequencing assay	ERX945987	ERR866359_2	SC	ERR866359	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866359/ERR866359_2.fastq.gz	POMC_GFP_I_78
ERS639414	House mouse	NCBI Taxonomy	10168	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_79-sc-2208351	ERS639414	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749046_ERX945892	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945892	sequencing assay	ERX945892	ERR866264_1	SC	ERR866264	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866264/ERR866264_1.fastq.gz	POMC_GFP_I_79
ERS639414	House mouse	NCBI Taxonomy	10168	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_79-sc-2208351	ERS639414	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749046_ERX945892	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945892	sequencing assay	ERX945892	ERR866264_2	SC	ERR866264	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866264/ERR866264_2.fastq.gz	POMC_GFP_I_79
ERS639414	House mouse	NCBI Taxonomy	10168	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_79-sc-2208351	ERS639414	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749046_ERX945988	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945988	sequencing assay	ERX945988	ERR866360_1	SC	ERR866360	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866360/ERR866360_1.fastq.gz	POMC_GFP_I_79
ERS639414	House mouse	NCBI Taxonomy	10168	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_79-sc-2208351	ERS639414	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749046_ERX945988	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945988	sequencing assay	ERX945988	ERR866360_2	SC	ERR866360	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866360/ERR866360_2.fastq.gz	POMC_GFP_I_79
ERS639415	House mouse	NCBI Taxonomy	10169	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_80-sc-2208352	ERS639415	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749047_ERX945893	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945893	sequencing assay	ERX945893	ERR866265_1	SC	ERR866265	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866265/ERR866265_1.fastq.gz	POMC_GFP_I_80
ERS639415	House mouse	NCBI Taxonomy	10169	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_80-sc-2208352	ERS639415	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749047_ERX945893	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945893	sequencing assay	ERX945893	ERR866265_2	SC	ERR866265	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866265/ERR866265_2.fastq.gz	POMC_GFP_I_80
ERS639415	House mouse	NCBI Taxonomy	10169	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_80-sc-2208352	ERS639415	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749047_ERX945989	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945989	sequencing assay	ERX945989	ERR866361_1	SC	ERR866361	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866361/ERR866361_1.fastq.gz	POMC_GFP_I_80
ERS639415	House mouse	NCBI Taxonomy	10169	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_80-sc-2208352	ERS639415	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749047_ERX945989	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945989	sequencing assay	ERX945989	ERR866361_2	SC	ERR866361	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866361/ERR866361_2.fastq.gz	POMC_GFP_I_80
ERS639416	House mouse	NCBI Taxonomy	10170	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_81-sc-2208353	ERS639416	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749048_ERX945894	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945894	sequencing assay	ERX945894	ERR866266_1	SC	ERR866266	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866266/ERR866266_1.fastq.gz	POMC_GFP_I_81
ERS639416	House mouse	NCBI Taxonomy	10170	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_81-sc-2208353	ERS639416	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749048_ERX945894	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945894	sequencing assay	ERX945894	ERR866266_2	SC	ERR866266	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866266/ERR866266_2.fastq.gz	POMC_GFP_I_81
ERS639416	House mouse	NCBI Taxonomy	10170	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_81-sc-2208353	ERS639416	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749048_ERX945990	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945990	sequencing assay	ERX945990	ERR866362_1	SC	ERR866362	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866362/ERR866362_1.fastq.gz	POMC_GFP_I_81
ERS639416	House mouse	NCBI Taxonomy	10170	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_81-sc-2208353	ERS639416	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749048_ERX945990	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945990	sequencing assay	ERX945990	ERR866362_2	SC	ERR866362	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866362/ERR866362_2.fastq.gz	POMC_GFP_I_81
ERS639417	House mouse	NCBI Taxonomy	10171	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_82-sc-2208354	ERS639417	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749049_ERX945895	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945895	sequencing assay	ERX945895	ERR866267_1	SC	ERR866267	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866267/ERR866267_1.fastq.gz	POMC_GFP_I_82
ERS639417	House mouse	NCBI Taxonomy	10171	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_82-sc-2208354	ERS639417	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749049_ERX945895	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945895	sequencing assay	ERX945895	ERR866267_2	SC	ERR866267	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866267/ERR866267_2.fastq.gz	POMC_GFP_I_82
ERS639417	House mouse	NCBI Taxonomy	10171	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_82-sc-2208354	ERS639417	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749049_ERX945991	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945991	sequencing assay	ERX945991	ERR866363_1	SC	ERR866363	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866363/ERR866363_1.fastq.gz	POMC_GFP_I_82
ERS639417	House mouse	NCBI Taxonomy	10171	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_82-sc-2208354	ERS639417	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749049_ERX945991	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945991	sequencing assay	ERX945991	ERR866363_2	SC	ERR866363	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866363/ERR866363_2.fastq.gz	POMC_GFP_I_82
ERS639418	House mouse	NCBI Taxonomy	10172	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_83-sc-2208355	ERS639418	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749050_ERX945896	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945896	sequencing assay	ERX945896	ERR866268_1	SC	ERR866268	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866268/ERR866268_1.fastq.gz	POMC_GFP_I_83
ERS639418	House mouse	NCBI Taxonomy	10172	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_83-sc-2208355	ERS639418	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749050_ERX945896	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945896	sequencing assay	ERX945896	ERR866268_2	SC	ERR866268	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866268/ERR866268_2.fastq.gz	POMC_GFP_I_83
ERS639418	House mouse	NCBI Taxonomy	10172	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_83-sc-2208355	ERS639418	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749050_ERX945992	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945992	sequencing assay	ERX945992	ERR866364_1	SC	ERR866364	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866364/ERR866364_1.fastq.gz	POMC_GFP_I_83
ERS639418	House mouse	NCBI Taxonomy	10172	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_83-sc-2208355	ERS639418	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749050_ERX945992	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945992	sequencing assay	ERX945992	ERR866364_2	SC	ERR866364	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866364/ERR866364_2.fastq.gz	POMC_GFP_I_83
ERS639419	House mouse	NCBI Taxonomy	10173	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_84-sc-2208356	ERS639419	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749051_ERX945897	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945897	sequencing assay	ERX945897	ERR866269_1	SC	ERR866269	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866269/ERR866269_1.fastq.gz	POMC_GFP_I_84
ERS639419	House mouse	NCBI Taxonomy	10173	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_84-sc-2208356	ERS639419	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749051_ERX945897	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945897	sequencing assay	ERX945897	ERR866269_2	SC	ERR866269	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866269/ERR866269_2.fastq.gz	POMC_GFP_I_84
ERS639419	House mouse	NCBI Taxonomy	10173	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_84-sc-2208356	ERS639419	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749051_ERX945993	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945993	sequencing assay	ERX945993	ERR866365_1	SC	ERR866365	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866365/ERR866365_1.fastq.gz	POMC_GFP_I_84
ERS639419	House mouse	NCBI Taxonomy	10173	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_84-sc-2208356	ERS639419	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749051_ERX945993	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945993	sequencing assay	ERX945993	ERR866365_2	SC	ERR866365	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866365/ERR866365_2.fastq.gz	POMC_GFP_I_84
ERS639420	House mouse	NCBI Taxonomy	10174	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_85-sc-2208357	ERS639420	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749052_ERX945898	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945898	sequencing assay	ERX945898	ERR866270_1	SC	ERR866270	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866270/ERR866270_1.fastq.gz	POMC_GFP_I_85
ERS639420	House mouse	NCBI Taxonomy	10174	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_85-sc-2208357	ERS639420	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749052_ERX945898	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945898	sequencing assay	ERX945898	ERR866270_2	SC	ERR866270	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866270/ERR866270_2.fastq.gz	POMC_GFP_I_85
ERS639420	House mouse	NCBI Taxonomy	10174	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_85-sc-2208357	ERS639420	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749052_ERX945994	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945994	sequencing assay	ERX945994	ERR866366_1	SC	ERR866366	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866366/ERR866366_1.fastq.gz	POMC_GFP_I_85
ERS639420	House mouse	NCBI Taxonomy	10174	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_85-sc-2208357	ERS639420	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749052_ERX945994	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945994	sequencing assay	ERX945994	ERR866366_2	SC	ERR866366	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866366/ERR866366_2.fastq.gz	POMC_GFP_I_85
ERS639421	House mouse	NCBI Taxonomy	10175	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_86-sc-2208358	ERS639421	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749053_ERX945899	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945899	sequencing assay	ERX945899	ERR866271_1	SC	ERR866271	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866271/ERR866271_1.fastq.gz	POMC_GFP_I_86
ERS639421	House mouse	NCBI Taxonomy	10175	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_86-sc-2208358	ERS639421	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749053_ERX945899	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945899	sequencing assay	ERX945899	ERR866271_2	SC	ERR866271	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866271/ERR866271_2.fastq.gz	POMC_GFP_I_86
ERS639421	House mouse	NCBI Taxonomy	10175	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_86-sc-2208358	ERS639421	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749053_ERX945995	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945995	sequencing assay	ERX945995	ERR866367_1	SC	ERR866367	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866367/ERR866367_1.fastq.gz	POMC_GFP_I_86
ERS639421	House mouse	NCBI Taxonomy	10175	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_86-sc-2208358	ERS639421	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749053_ERX945995	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945995	sequencing assay	ERX945995	ERR866367_2	SC	ERR866367	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866367/ERR866367_2.fastq.gz	POMC_GFP_I_86
ERS639422	House mouse	NCBI Taxonomy	10176	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_87-sc-2208359	ERS639422	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749054_ERX945900	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945900	sequencing assay	ERX945900	ERR866272_1	SC	ERR866272	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866272/ERR866272_1.fastq.gz	POMC_GFP_I_87
ERS639422	House mouse	NCBI Taxonomy	10176	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_87-sc-2208359	ERS639422	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749054_ERX945900	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945900	sequencing assay	ERX945900	ERR866272_2	SC	ERR866272	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866272/ERR866272_2.fastq.gz	POMC_GFP_I_87
ERS639422	House mouse	NCBI Taxonomy	10176	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_87-sc-2208359	ERS639422	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749054_ERX945996	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945996	sequencing assay	ERX945996	ERR866368_1	SC	ERR866368	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866368/ERR866368_1.fastq.gz	POMC_GFP_I_87
ERS639422	House mouse	NCBI Taxonomy	10176	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_87-sc-2208359	ERS639422	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749054_ERX945996	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945996	sequencing assay	ERX945996	ERR866368_2	SC	ERR866368	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866368/ERR866368_2.fastq.gz	POMC_GFP_I_87
ERS639423	House mouse	NCBI Taxonomy	10177	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_88-sc-2208360	ERS639423	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749055_ERX945901	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945901	sequencing assay	ERX945901	ERR866273_1	SC	ERR866273	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866273/ERR866273_1.fastq.gz	POMC_GFP_I_88
